### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 30
Timestep dt = 1
P = tau/dt = 30
Number of Fourier coefficients Nc = 30

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.690179666075278364e-01 -3.722373890026447185e+01 -1.657764051203236733e+01 4.856738091738759522e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.762984295296262438e+00 4.933442948756196245e+01 1.778387555550086319e+01 -5.699109368747559756e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.627173517816975945e+00 -4.541903494632663296e+01 5.373841109716086528e+00 -5.026705379311704291e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.264541880830404974e+00 2.944335723491779433e+01 6.318143140937311664e+00 -1.041814766002700132e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.187798500558962189e+01 -2.349124902892483178e-04 3.160101577410792911e-04 4.261343550044122429e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.858242325876272361e+00 -1.062639278160433918e+02 -2.245200511675403021e+00 5.384467941294936999e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.271048900163394890e+00 3.415786034666366078e+01 -5.474149045079142795e+00 4.164463769471884547e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.897823466662435621e+00 4.612725734656397947e+01 1.034257887507836315e+01 -3.627969407953752068e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.709046067524957735e+01 -4.944080243944978803e-03 1.128641588103310080e-03 1.899938675058273057e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.573438262329791559e+00 -5.239425762743694293e+01 -1.621853806197807302e+01 3.944007408727949837e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.183563666394997549e-01 1.364004709431102746e+01 6.151406174769346258e+00 -2.603632970223269538e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.162558152338962980e+00 5.547545336808971683e+01 2.325837037959573195e+01 -7.556210888268641668e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.459825775448847951e+00 -4.389804030376630095e+01 -1.950325274989342716e+01 6.400522191031143393e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.353721462794191055e+01 3.512941018232804483e-03 -1.257686162423452556e-03 1.927340022995065747e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.395199218788994999e+00 -1.375511468583732722e+01 -6.861642175395390453e+00 2.351376211072733824e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.542508510034996227e+00 7.091154083035388567e+01 1.960462005059135038e+00 -1.011131250813994464e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.210292401719340383e+00 5.714713008532618943e+01 -3.600684257444442427e+00 4.051285642793644115e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.056020226187479771e+01 2.904446303419446762e-01 -3.766058386282662013e-02 -3.755811800644620613e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.812861048834742528e-01 -3.687570224088583615e+01 -1.641024677534715082e+01 4.791011016483713547e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.284293530320003374e+00 2.792888782458458508e+01 1.101437388436577969e+01 -3.459263080393430556e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.472633313623779472e+01 -1.119107160032704364e-02 -1.286583299221738010e-02 3.320326195414283893e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.491095560449674728e+00 -8.395941354909193421e+01 -2.408204776909996525e+01 6.641840255367532109e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.232298103313383741e+00 4.350293881789765038e+01 1.061815687904655547e+01 -2.248139694398317090e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.232284416422031015e+01 -2.554063508543916519e-02 -9.101444784783068592e-03 -1.491495048130635562e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.488311649690031935e+00 -1.024251195474080447e+02 1.129855476150390059e+00 -4.003442264601869738e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.017980722586838027e+01 -4.590622429774763869e-01 1.072685049485750178e-02 4.253026650407610437e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.189883300948694433e+00 -4.322642618858967012e+01 -3.386977149602719006e+00 -1.249844405359165300e+01
