### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 75
Timestep dt = 1
P = tau/dt = 75
Number of Fourier coefficients Nc = 75

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.755633815621325766e+01 9.272552268842989415e-03 -1.389605891896021975e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.860102368244294269e+01 3.328385895933332755e-02 -4.508920677827463891e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.864880379132422661e+01 8.648933118433581313e-02 -4.960493173970715458e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.318373828286269145e+01 8.927833435520769983e-07 -3.762685425157492813e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.140329666982084866e+01 1.786695160230548224e-02 7.863648924559941966e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.648570755117914288e+00 1.120350400714833772e-01 -4.994589591969489720e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.481772987188909596e+00 -7.332042818207357149e-02 -1.575599107671472598e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.362829257512948367e+00 1.296350472357079286e-01 8.036497205499684715e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.613501368916493561e+01 -2.263781711844982358e-06 -4.485491197441387830e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.295447702240608123e+01 7.758100476571025417e-02 -2.577514514993698921e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.167925262327430858e+01 4.583558915478824633e-07 3.747898356669903226e-06 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.398622072152981954e-01 1.168794957577294236e+00 -1.745138064957761248e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.582871661661136642e+01 -1.752404723869074518e-02 -5.383889305045876095e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.639426487856660941e+01 1.996913445514318652e-01 7.190721071118282015e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.826616723731983249e+00 -1.238726296413414918e-01 4.154439343578326949e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.127710320900678198e+01 -1.130177121564688997e-01 -1.600179871996622663e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.570401181594707296e+01 6.110966584409710523e-03 -6.415860216579635789e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.024899377341064266e+01 -9.621756895759610295e-02 -5.101476020915236831e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.009140916735260873e+01 -2.088175461747272372e-06 3.117343292723050741e-06 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.257286984014783116e+00 -7.960289647731670637e-02 1.356772705967399135e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.482603705491993651e+01 -7.650042531351089123e-04 3.284782500637085153e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.252221930574768294e+01 -1.646104727086949906e-03 -6.373919098223300612e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.007922654975596544e+01 -1.160783951104169031e-03 2.957392935879734914e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.145595505221442068e+01 -4.930461793450660761e-06 -1.887188267218188289e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.028985678689238625e+00 2.188825529916915702e-02 1.390345001099791700e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.017683678267607306e+01 1.194581201600032061e-01 4.594397275369408590e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.501293327078159479e+01 1.471165852318753091e-03 -1.200417495159814257e-03 0.000000000000000000e+00
