### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 72
Timestep dt = 1
P = tau/dt = 72
Number of Fourier coefficients Nc = 72

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.190408674879216200e+00 -6.734251624662389579e-01 -9.968120560880574521e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.551605927634120086e+00 1.716892158674651725e+00 -4.509294534208526883e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.201493031833678060e+00 -5.719685003679548796e-01 -1.213534810717280310e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.124918231328695484e+01 -1.072768059320364092e-01 2.859539022033322109e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.018213561842716608e+00 2.047536093963286064e+00 -3.276345809776994411e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.190042959746416606e+00 1.827600288810762086e+00 -4.176596397847656128e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.546707025986907791e-01 7.950629274668487012e-01 -3.008977134355333760e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.564552286514350410e+00 1.809774538712599190e+00 -4.687441852297825839e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.542062791397010635e+00 1.677193967137351915e+00 -4.029916752939739055e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.300168018435402306e+00 1.280088852698673341e+00 -2.907582854475640577e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.405753063019960836e-01 8.436506860672513541e-01 -2.785466163836104680e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.138091152771825243e+01 3.083251627775084991e+00 -8.936742971301876892e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.432435124393195647e+00 3.598927362694456233e-01 -7.648010305395274155e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.516505690231792602e-01 -3.918343541577229971e-01 3.308251072744993193e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.325976885255132132e-01 1.416436060786950002e-01 -1.217312568640058101e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.059507350761435873e+00 9.903125401747979728e-01 -1.362427760054276238e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.436551435853465009e+00 -3.531521293267994577e-01 -9.117102628102733419e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.565398392008951589e+00 -1.886535737903793475e+00 2.024473950942224487e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.585612392911098567e+01 1.230289944218254522e-01 2.116286883497597165e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.372517050838132668e+01 6.678683629270109279e+00 -7.741577232854963242e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.816421991788263135e+00 -2.595369743491896530e-01 3.476817681493002521e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.147227355382234304e+00 -1.581481503058319804e+00 2.942591418062745934e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.302757345725535032e+00 -1.872885941229845308e+00 6.086783810953614093e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.793510124003558914e+00 -1.193400143711746270e-01 3.268970794970062155e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.728824151156337585e+00 2.976873823702878008e-01 2.399728372746140259e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.210835515228811277e+00 -1.243470322470443090e+00 3.249266683094399699e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.317897913503153617e+01 3.805128208388254940e+00 -9.787070984349631075e+00 0.000000000000000000e+00
