### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 24
Timestep dt = 1
P = tau/dt = 24
Number of Fourier coefficients Nc = 24

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.128719759261304745e+00 -2.350975341252924178e+00 3.695498098337808557e+01 5.443036252659097407e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.205877520405229220e+00 -3.076018502535951882e+00 5.479133028253810878e+00 -2.911031505172053002e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.193561519306898688e+01 3.626245658735441424e+01 -1.356451243692734181e+02 2.716000207120709220e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.327627558442008393e+01 -2.590748760090599290e-01 4.925460909333498893e-01 -2.910522943695226239e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.823032101549289408e+00 7.374784491918290996e+00 -5.631509226497509246e+01 3.918167570298839308e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.992030420591117679e-01 3.670867421939623676e-01 -2.562114951830696707e+00 -3.657698219080306457e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.675247104455225414e-02 3.710669284158877979e+00 -1.773908762856810384e+01 -1.534642733410998439e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.556246366799506831e+01 -4.538866056394359576e-03 -6.097058730325292247e-03 2.498388754219654437e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.610199838877942824e+00 -3.045161348571696625e+00 2.038231513914064408e+01 -1.864617993850036015e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.094550560039709985e+01 8.172232452511558165e+00 -5.043071433126412728e+01 1.607035661376844971e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.964783255475278878e+00 5.818224961405502604e+00 -2.072984618067096108e+01 1.078109290420925070e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.831587748387915937e+00 1.011918617006102750e+01 -1.191424865490605782e+02 -1.211819037481522976e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.145221305596628447e+01 -1.691922643173341356e+01 8.126101227769969171e+01 -2.036593967196263932e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.149201359290477953e+00 -4.106002931432423786e+00 2.815223272470212379e+01 2.280418101617747162e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.600593719675070581e+00 1.791708561604857053e+01 -5.562331715146540745e+01 4.898974673188019047e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.216071578105269424e+01 -3.549830888916724092e+01 1.183196203462016882e+02 -2.117532143907579822e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.242743215685856129e+01 1.036121430805567023e+01 -3.020000605792464299e+01 4.662657275100012377e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.612916360383620074e+00 -4.033768411897263206e+00 3.561440938800905087e+01 1.827970713630310273e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.691738154569762287e+00 3.718993626202892866e+00 -1.340114140887046013e+01 2.138222192101556729e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.294982579242945242e+00 -9.785619343599167408e+00 3.024965878789270590e+01 -3.056791704471385263e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.013080517173404616e+01 -6.505688016085917624e+00 5.178292575919650886e+01 -2.711950075517289704e+01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.641146730057110759e+00 4.159281651057642470e+00 -3.086647212536053075e+01 -2.191587257380807952e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.576254196814274700e+00 -6.386555548775820768e+00 6.521647796659215146e+01 5.525572531296722545e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.127420012235821112e+00 -1.237628197965604571e+01 3.859349364874055510e+01 -2.886543165254460419e+00

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 2.083333333333333218e-02 9.791666666666666297e-01 0.000000000000000000e+00 -4.934862060342572188e-02 1.154817423812696475e+00 2.110306130749322051e-01
1.000000000000000000e+00 6.250000000000000000e-02 9.375000000000000000e-01 0.000000000000000000e+00 1.430914780165737643e-01 7.159211517773704792e-01 4.597270663430848003e-01
