### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 30
Timestep dt = 1
P = tau/dt = 30
Number of Fourier coefficients Nc = 30

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.468661584216021510e+01 -2.280882076219836463e-01 3.304711552606622305e-01 -6.323300651776489999e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.320212697832732207e+00 2.756820459141013924e-01 -4.910627383256066514e-01 1.039879829696362057e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.324826878355793980e+01 -1.865643351806122938e-02 2.117151760081752432e-01 -5.257487058468900327e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.592914991048691942e+00 -2.399856435403033630e-03 2.501154037447573808e-01 -3.754019407128173502e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.075984134548471616e+01 -2.467530461910629747e-01 2.240807032611380478e+00 1.857752009966812945e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.136064050943735992e+01 2.358292045246630081e-02 2.583835787546636120e-01 1.126580127867312053e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.373034219792432964e+01 6.796033075208915974e-01 -2.955360692913305609e+00 -7.591800597302310327e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.083166430143721470e+01 2.116250219762072385e-04 1.949041125347088232e-01 -3.691662347376415787e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.134956215947519098e+01 -1.749081835028772763e-02 2.643819749314030854e-01 -5.751879744706198724e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.444698827617924763e+01 4.578210779504560679e-01 2.268337232865042241e-01 1.111875856670977922e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.404971638033733150e+01 3.153030356131673706e+00 -1.435486273761567944e+01 -2.267721396674430012e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.336370414065200762e+01 5.045379260584416381e-02 2.388129789720357388e-01 1.199976371829345693e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.435270698230647923e+01 1.345932871821851340e-01 -2.134623135579098441e-01 4.090212045885410243e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.201525773836786826e+01 -1.085125516142591007e+00 5.153987489440456038e+00 2.303807314076505575e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.029322680183057770e+01 -1.327028848356687739e-02 -4.228322546704582630e-02 2.632976080499434138e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.030236297734816731e+01 -3.396889082250870769e-03 -6.734383754010133671e-01 -8.227608222346480260e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.407384388367305839e+00 -3.978501820382754905e-01 2.841612013138275494e-01 -5.702934141196290829e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.255738667741076497e+01 1.038731786128815449e+00 -4.679906933197894858e+00 -1.641950394427948157e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.860610833743107984e+00 2.106572806938049047e-01 -1.634556460655635368e-01 4.352376218575205735e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.836083008697102059e+01 2.896066085214760860e-02 -4.777630061859302474e-02 -7.359444161139738413e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.453525741452484432e+01 -2.329605846506938693e+00 1.103917230761434176e+01 1.244464902636574777e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.061654072546493133e+00 -3.997292124525527179e-01 2.795340582099298810e-01 -8.032153444083853788e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.220828835501069420e+01 4.794243568257292726e-02 -5.070323685208016906e-01 1.470890282792390504e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.368181983585201067e+01 -1.532446165542165728e+00 6.914710427925506941e+00 1.173710706492232941e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.485055460746227851e+00 -6.414814656311534913e-02 3.636199372441840938e-02 2.010904306515130541e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.823286027232561679e+01 -3.825017551694113310e-02 -1.292897452322858964e-01 1.989302112618035844e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.132001122733732856e+01 6.171117728923969370e-01 -3.587874339669789858e+00 -2.320656305004492326e-01
