### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 18
Timestep dt = 1
P = tau/dt = 18
Number of Fourier coefficients Nc = 18

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.078271115148464077e+01 -2.167786242166678701e+00 5.068379842566010929e+00 8.467812678309580843e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.104912122982109679e+01 2.251513277073841746e+00 -4.180774652371924832e-02 5.133142836903208384e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.397370167805991770e+01 1.884839175723246552e+00 1.600315476138986837e+00 5.214547512268715226e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.171952010710096914e+00 -4.439542205945385955e-01 2.682642659075576974e-01 -1.274702426515716136e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.694719827741687368e+01 -7.167608397402135401e-01 -5.651925479832094895e-02 2.474338410285793072e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.499443576968478098e+01 -2.449800669025389843e-01 4.096996128233357931e-02 1.375444640580852744e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.567169721360776435e+01 2.627989764314083154e-01 2.496708811598090643e-03 -6.556502018321887053e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.115400603990792661e+00 5.741606703687743618e+00 1.571487171788338300e+00 -8.930233041650055548e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.083973333615879397e+01 -6.316643006253975123e+00 1.969323595949214223e+01 3.201199528384903292e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.113401011653413519e+02 1.389636035016022619e+00 -3.394238863869599721e-01 4.357268649478034106e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.932081189230905949e+01 -9.270863800262796772e+00 -4.904036652872761692e+00 1.237791683954544142e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.802364123643616978e+01 -3.902254755134296982e+00 -3.416255886030582223e-02 9.657688491601722214e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.870992387792125555e+01 9.481050435111573194e+00 4.986168867409355165e+00 -1.447173579197459647e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.442678192539851700e+01 -8.140428856921441136e-01 1.475805937024641468e+00 2.582769337655634878e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.258087350285108386e+01 2.184648850631349185e-02 -2.845784298415846014e-01 -4.133049117853356685e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.077350188826651234e+01 4.903818246573527162e+00 -1.611056161442191481e+01 -2.606409631871028587e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.218737936081409146e+01 1.146853607734048985e+00 -5.712544053350779860e-01 1.909030810709138881e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.798514827884521594e+01 -3.723584615553540145e-01 1.199054442916716867e-01 -3.632699170014237061e-02

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 2.371273383626840703e-01 1.147583592811213471e+00 1.534791315146373236e-01 -2.110894545169534064e-01 4.120336614333715008e-01 2.051680177380023895e-01
1.000000000000000000e+00 2.697569540947758471e-01 6.885633195761728942e-01 2.473790229014092290e-01 1.867847124650434676e-02 5.963432771861139070e-01 3.274185321858913977e-01
2.000000000000000000e+00 3.164146455638782718e-01 3.667729851719307987e-01 2.821963372378952783e-01 1.662449891564405924e-01 3.159769401950201506e-01 3.268672025759010724e-01
3.000000000000000000e+00 3.529251731364881350e-01 1.791339387064034838e-01 3.046534882043747672e-01 2.505239064899127954e-01 1.483443892231838257e-01 3.071901969742614202e-01
4.000000000000000000e+00 4.407117013465992050e-01 5.626578681220362199e-02 3.627557539491768068e-01 3.352013266737617903e-01 4.319292295195370501e-02 3.249540993341969441e-01
5.000000000000000000e+00 4.910110231850798868e-01 -7.801502758778777746e-03 4.341212382645469603e-01 4.251754840024561388e-01 -8.498870477967494091e-03 3.792557130584557901e-01
6.000000000000000000e+00 4.549469590050549961e-01 1.289871256588526194e-02 4.813071444490368833e-01 4.766183131572626630e-01 -1.604273993792940112e-02 4.417860837983483280e-01
7.000000000000000000e+00 4.004105870836222048e-01 -2.161040420820103947e-03 5.108784867557289999e-01 4.553221005307868663e-01 -6.670234408166716283e-03 4.816198690072636124e-01
