### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 60
Timestep dt = 1
P = tau/dt = 60
Number of Fourier coefficients Nc = 60

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.820484945009152256e+01 -3.042193052312510161e-05 4.802691186850953131e-05 2.701381700456503523e-07
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.026011559760019054e+01 -4.249884336709731599e-04 3.222460663715559742e-04 -9.420520175148079352e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.074738360460666620e+00 2.281623954176960952e-03 -2.560738433359376065e-03 -5.840722969593400808e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.975210760102548591e+01 -4.212924489318441504e-04 2.882923679228801476e-04 -7.400185329898225262e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.161815151705421556e+01 -1.377923917129824153e-04 -1.244137680856014686e-05 9.141602055128186116e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.642062900153395688e+01 1.259934277471549957e-04 7.781236070644341257e-05 5.101664151330833393e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.700478280851261559e+01 3.670504901550113099e-04 -1.197068952606603190e-04 -2.266314816610409731e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.075794576025521110e+01 6.332180047158905345e-06 4.832541780648325204e-06 1.494697200151488102e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.688357414846536386e+01 -3.991303625991459488e-04 1.718716075041186876e-04 3.008097839256111108e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.108680737467754795e+01 -1.771522914131342925e-05 1.800525533082479300e-05 -3.804128002149506678e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.096421479240651919e+01 -1.860251251814807770e-04 6.429449114278441152e-04 -1.039172294556115729e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.034646746705647757e+01 1.773776441473677351e-04 -1.026296419949973614e-04 -1.761858186232402210e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.934832005940046429e+01 1.236840546480459188e-05 -3.613309180194127290e-06 -2.625124497114293013e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.416593490220122042e+01 7.091942366213162502e-05 1.971487958546689544e-05 -2.029019441324283394e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.957225777757604313e+00 -4.352339522773185625e-04 -1.809815587091677348e-03 -2.816378973313693663e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.207657849013209272e+01 8.203664053448669370e-04 8.362263243357132610e-04 1.177792478284326601e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.211208667764288549e+01 1.796991318972957402e-05 1.084398085380509948e-05 -2.643317443026925507e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.531792526721186043e+00 -6.210003323937191271e-04 1.091783603823853364e-03 1.739371142465173691e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.980963729525123540e+01 -1.830449477959266401e-04 7.573147560180240427e-05 1.584096354965828818e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.101165784905877487e+01 8.865096538215503459e-05 2.384500843376201893e-04 7.480683374253297097e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.013040298825308838e+01 7.444905508904414411e-04 -3.364997821393993400e-04 -4.065810697279152844e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.172220908411670592e+01 -8.421338723659881992e-06 1.308042782553330713e-04 1.469171475030850665e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.361778965150797660e+01 -2.162262995807761744e-04 -9.955794637483415029e-04 8.415364444104019665e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.310911789779432723e+01 4.271545825981294718e-04 1.054311796947795350e-03 4.468658722208118097e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.161439217813050462e+01 1.085988176214296597e-03 -1.536413726979139413e-04 -6.103655670243526843e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.322608209029407433e+01 3.115556301630166927e-04 1.529503497091389233e-05 -4.513509356956609203e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.473457826733527654e+01 -9.964923424027444764e-04 -5.292559308977145584e-04 3.627374775652486517e-04
