### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 50
Timestep dt = 1
P = tau/dt = 50
Number of Fourier coefficients Nc = 50

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.788134525306440281e+01 -4.378233334842335928e-02 1.729211029484994250e-02 5.756387660103103217e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.722119756221384801e+00 2.207980860328083786e-02 5.753433368581411383e-02 2.511529924094212385e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.159085564339262930e+01 -1.148145773540768966e+00 -1.342728997274745151e+00 2.731470520261602974e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.717928467313949881e+00 -2.863667376237559736e-01 6.842847688759755576e-01 2.011149123621758517e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.999615448103406834e+01 1.442962283989012210e-04 1.155566611313592291e-04 -3.097242580553064711e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.258478786779531333e+01 2.327686219827705738e+00 1.322576672824068655e+00 -5.786353514094214612e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.205137615253586958e+01 2.302935673712253398e-02 -5.102145869479418616e-02 4.316782724470970647e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.888754510680530529e+01 1.810770972311671239e-03 8.590993371109369257e-05 -1.319891731720261162e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.757098005590950507e+01 -2.181702818143382405e+00 -1.164574742410645847e+00 5.222514074126146655e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.998649907752684030e+00 -5.054805161679817083e+00 2.332891158514049046e+00 2.524198086721906265e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.241168562016794930e+00 -2.562655094702352976e+00 2.054287496265315038e+00 2.505279117643036901e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.247946934179334022e+01 -6.937898883530126959e+00 2.536032826288309172e-01 1.867108080854759988e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.078639327685147720e+01 5.738119452810614085e+00 8.325224396684445249e-01 -8.716622799486815065e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.601528493500599382e+01 -8.693616163457191348e+00 2.268163323703472900e-01 1.151543143557632876e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.423703113248883767e+01 4.723754408921190695e+00 -1.975580135560875417e-01 -6.254644853468944721e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.670386850008813795e+01 -3.710440857232514822e-01 -3.269474961522944589e-01 1.075777836337082488e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.161819726762290372e+01 1.553336197092633153e+00 1.805996328674672080e+00 -3.685255804531350488e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.580278236016635596e+01 5.357567769838667004e-02 7.598163423631504321e-02 -2.939745886741363182e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.413979838672744904e+00 -1.812114671534450494e+00 1.847934606155339499e-01 4.357540498417075137e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.814744167887790383e+01 3.040927674727474106e-02 -1.590782180322730319e-02 -4.156608257649140742e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.358376806057949082e+00 -1.813512625959861957e+00 1.884385335065272837e+00 1.718567432139562312e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.933173602594371232e+01 -1.402900689073686676e-03 -1.121696928447616032e-03 1.465904801542419999e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.745532900119514608e+01 5.416749243746178839e-04 4.103416171063021959e-04 -1.175639264815519580e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.540235628284151659e+01 6.728326204761627164e-05 -1.715202262146466896e-04 4.372165661035745904e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.025577321338969838e+01 -6.077100908597688367e+00 -3.750059834434039119e-01 1.668074029273606707e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.169828195118693515e+01 -4.214679487291710935e-01 -4.820060471361359289e-01 9.921953341905061230e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.457090250741561022e+01 -2.239206904845631189e-04 2.204678843660763980e-04 -1.216223012329555806e-05
