### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 24
Timestep dt = 1
P = tau/dt = 24
Number of Fourier coefficients Nc = 24

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.459470993808730555e+01 -5.812181789139615230e-03 6.004724995136392907e-02 9.581523800157143445e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.768354833974408535e+01 -8.610544126363469664e-01 -3.467645488324789804e-01 -1.973476870748220313e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.546529831612765093e+01 -9.898703039515459323e-02 -3.457413773564732562e-02 -5.680622207744901592e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.922836630622199294e+01 -5.019850127706000364e-01 -1.641900490187277462e-01 -1.038181459132247880e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.682120558257771847e+01 -1.076565054287458523e+00 -4.115908000962000268e-01 -1.990506860691414470e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.587511930696539864e+01 -7.524665271234015629e-01 -4.520407381198739416e-01 -2.167987705014091382e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.482948448046331080e+00 -4.092877777570948228e-02 6.480135120728197640e-01 2.019696604948444940e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.482069791865065511e+01 -5.799080656774407982e-01 -2.106604095712220348e-01 -1.058172106645289129e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.378145150918814466e+01 3.920448019535951456e-01 1.482123208291790117e-01 6.983632718325986921e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.081558997617528384e+00 5.716038962702100004e-03 1.819178194569661886e-03 -1.348437317564492137e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.555180993154001712e+00 3.313570277626562421e-02 -6.629300078105488936e-01 -2.027035493660597487e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.215955036439831360e+01 6.552891738474576622e-01 2.486743578999062176e-01 1.162903077304755645e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.818678928728284916e+01 1.066685066195389275e+00 4.255991226404415295e-01 2.344798128868202658e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.709630972337642163e+01 -2.213140039828878289e-02 -1.452602151653080431e-01 -5.545804349281580753e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.226913109133867863e+01 -6.531563733111457604e-02 -5.788134331971486052e-02 1.112975587805375630e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.553827283483328969e+01 4.294438441474904833e-01 3.121289561691188985e-01 1.322078389086257799e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.115007043363954509e+00 -3.231832706068566569e-02 -1.613571953839034734e-01 -5.052968310572562155e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.520762055777710842e+01 -1.469862918014633868e-01 -3.944899701929892311e-02 -2.247035635811562085e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.085160421087882909e+01 8.194025338977563022e-01 3.410111005434941500e-01 1.543450764503858097e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.357299614577453539e+01 -7.090738196550309957e-02 -7.468612676967557006e-03 -2.918019783756606658e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.565706988879079553e+00 -6.527453623480367062e-02 -7.722283260116204195e-02 7.256067364465335241e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.945428309093385622e+01 -5.567381880518788018e-01 -3.099807310870518196e-01 -1.481482734272020763e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.081528768681160813e+01 -1.377306730400189305e-01 -6.676764708695594186e-02 -7.085030007222756221e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.430946358181219846e+00 -2.248652384515394120e-02 -3.515577478225471314e-02 -3.810484444699841020e-03

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 -7.097087761539436213e-02 1.164164446144628107e+00 2.037593923171598931e-01 -5.195852932609348884e-02 1.160843636493336550e+00 2.082749190024399955e-01
1.000000000000000000e+00 1.394619134822218109e-01 7.183879170449588569e-01 4.578398240250018958e-01 1.364179770343728615e-01 7.233389583041139881e-01 4.555187257835376924e-01
