### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 15
Timestep dt = 1
P = tau/dt = 15
Number of Fourier coefficients Nc = 15

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.391680387946093944e+00 -2.558085538117899072e-03 -1.633888921230135585e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.247110319115164678e+00 8.657868506524807545e-04 9.560273358330507402e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.421834299430693616e+00 3.885442945770214659e-04 7.942345720078952589e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.433112366692190420e+01 -2.856263943227097066e-03 -2.398274793490972733e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.294949605132806170e+01 2.656203153002238259e-03 1.486028889985204805e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.829311260138314310e+01 -1.051245371673949994e-03 -9.343073380865127980e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.330053462368383066e+00 2.659026785795628317e-03 1.503070067537744942e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.440147913317767703e+00 2.963958076835584597e-04 4.958035898255497937e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.818893390810855237e+01 -9.976176515593293982e-04 -1.016288789917551942e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.963802779441873625e+01 2.016864579197386390e-03 -1.700443561072062558e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.643667546155396408e+01 7.709756395627889291e-04 6.106329249162445634e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.114313025566250559e+00 -4.116643837232831366e-04 2.604255061999823429e-06 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.545222432295870529e-01 1.232636816646677860e-03 2.494131365030856796e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.327935867362001687e+01 9.358074762283073115e-04 8.425495625733386840e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.273659080083368167e+01 -5.191321846826707975e-04 -5.167188529365038425e-03 0.000000000000000000e+00

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 2.044724498804541546e-01 7.464654743501890621e-01 0.000000000000000000e+00 2.046490034037682926e-01 7.464129656693733184e-01 0.000000000000000000e+00
1.000000000000000000e+00 4.808017431102550310e-01 7.266628725192219029e-01 0.000000000000000000e+00 4.810186931008185729e-01 7.268284064911088027e-01 0.000000000000000000e+00
2.000000000000000000e+00 6.104709979039942835e-01 7.157753683396110844e-01 0.000000000000000000e+00 6.106007846325283150e-01 7.159301630491781143e-01 0.000000000000000000e+00
3.000000000000000000e+00 6.784762328493552097e-01 7.095400842452910251e-01 0.000000000000000000e+00 6.785991216101664447e-01 7.095387152682649523e-01 0.000000000000000000e+00
4.000000000000000000e+00 7.206507047524037812e-01 7.018581915306121299e-01 0.000000000000000000e+00 7.207796734559260843e-01 7.018166411671158400e-01 0.000000000000000000e+00
5.000000000000000000e+00 7.476985878540869379e-01 6.925412176164729150e-01 0.000000000000000000e+00 7.477924862777525217e-01 6.925811240050595563e-01 0.000000000000000000e+00
6.000000000000000000e+00 7.672339072251284087e-01 6.798858639305296325e-01 0.000000000000000000e+00 7.673122715209101941e-01 6.799388874017963103e-01 0.000000000000000000e+00
7.000000000000000000e+00 7.838435635314382477e-01 6.606126049881593243e-01 0.000000000000000000e+00 7.839103830233576931e-01 6.605597345299799583e-01 0.000000000000000000e+00
8.000000000000000000e+00 8.024757938918422040e-01 6.288737710156017124e-01 0.000000000000000000e+00 8.025617955633235212e-01 6.287936939664640068e-01 0.000000000000000000e+00
9.000000000000000000e+00 8.302091596935970985e-01 5.765221502340110993e-01 0.000000000000000000e+00 8.303209678569870578e-01 5.764357941208445579e-01 0.000000000000000000e+00
1.000000000000000000e+01 8.732918623552423654e-01 5.030538611093674506e-01 0.000000000000000000e+00 8.734280172170547640e-01 5.029339312341235546e-01 0.000000000000000000e+00
