### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 36
Timestep dt = 1
P = tau/dt = 36
Number of Fourier coefficients Nc = 36

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.190886579127679568e+01 -4.879638215670231705e-02 -2.116600681874786227e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.564992560079023765e+00 2.355697093025787936e+01 2.692838636870063418e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.933869245289617123e+00 -2.287184745162098309e+01 9.049855059383096645e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.235079286791522790e+00 -1.867965535349246053e+01 7.053617826820110182e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.849894768437871484e+00 -2.727079818715030513e+01 7.193978154671760272e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.675514211201983628e+00 4.348497523555734379e-01 -4.110257250988997857e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.977413261623671925e+00 2.425611156154154457e+01 -8.165923072950716843e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.359845635690642318e+00 1.798062010806066269e+01 5.948518290287076127e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.641246408057005057e+00 2.104367290370281030e+00 -1.070563852305386376e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.103338949694930626e+00 3.765315611306373711e+01 -1.149536940464877155e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.582674368569120915e+00 -3.042712691544540604e+01 4.661151287990404235e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.857374776080300549e+00 -4.394126607097769011e+01 9.853143120504517682e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.490250271688140948e+00 -5.309854504659801933e+01 2.376356485847334454e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.833478786803272698e+00 5.913416156443966898e+00 1.029066514450120096e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.200521245903322098e+00 -1.779492200770489418e+01 7.769465231797970439e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.536424547610567792e+00 -3.780693570169323436e+01 1.219989697033057396e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.977951588776853953e+00 3.596449543236873581e+01 -2.177170622297562375e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.349978204595921127e+01 -1.018257777339189388e-03 -1.077203402043137382e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.269340399134733399e+00 8.748143741950299201e+00 -1.369394468074600901e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.139186698556511956e+01 2.536980425058008200e-03 -2.205636114741393004e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.231299305514199638e+00 2.202791422876038041e+01 3.742843425415144587e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.075086299676744961e+00 -1.169526534543858176e+01 -3.667200752656193163e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.386088150719211320e+00 2.843982839975301857e+01 1.716178520924575324e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.750831449724849875e+01 4.980832455392255297e-03 -5.037142978688413826e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.755427334536841799e-01 2.434319553671991798e+01 -1.139427064286879343e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.227137483117182626e+00 -1.851818157297418566e+01 7.241970581862783085e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.570598588250316396e+00 2.344111577051419104e+01 3.358462890337838402e+00 0.000000000000000000e+00
