### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 45
Timestep dt = 1
P = tau/dt = 45
Number of Fourier coefficients Nc = 45

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.022878337684207395e+01 -4.167411826899399853e-03 5.496951769167931351e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.577919804959888950e+01 6.679497823847478644e-02 -2.698685964685339389e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.077957329458353186e+01 3.401369655844113660e-01 2.763951350770045945e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.905088332115658645e+00 -3.418944979950796353e-02 -5.897554809468684711e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.430255992580487856e+00 1.996498269538351036e-02 7.622546679091959376e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.229881663100091203e+02 1.343859105109150229e-02 -7.489901270355280027e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.265509180908190601e+01 2.511845899594309373e-01 3.111238943278726854e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.266445283395657739e+01 -7.871686527152278777e-04 1.457379552320216959e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.884147144822726361e+01 -9.320946367830615364e-02 4.296532882366531858e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.640600760478025499e+00 -4.836277546806021510e-01 -9.230234137242234738e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.073688656100767247e+01 -1.065697251233141740e+00 1.915862268373439647e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.985868069787141366e+01 8.322968992348632120e-03 -1.324081486660109164e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.467547549843244248e+01 6.082074389303204764e-01 8.494102574502770509e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.316720334733662980e+02 -8.785673645238956803e-03 1.274602284821883258e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.331500039716894612e+01 -2.392101731460848590e+00 -2.808941415353436000e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.812755887947648148e+01 2.127974576598188824e-03 -4.169448327449826013e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.608762378737685239e+01 1.731919064184187992e-02 5.474796528650496263e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.823056609368722292e+01 -2.605788371579458116e-03 -1.868664735889038475e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.747646676396057863e+00 5.874600610962484870e-01 4.684425269857302787e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.519719625818416375e+01 -6.936837588399859603e-03 2.521489300408226719e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.545971150268446115e-01 4.399329392829742780e-01 -5.699325795252661919e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.157947747337179578e+01 2.266337890679019466e-03 -1.050515038939298096e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.126937528985145764e+00 2.074166684209261813e-01 5.804655523677135776e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.417330714715297546e+01 -5.824161774044196022e-02 2.449977941531411574e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.070726444913906050e+01 1.207800648740955163e+00 -2.174344975143994674e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.232501715845510404e+01 2.659581798664288968e-02 -1.568463386216170929e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.996179836837587374e+00 -1.114143936254445633e+00 -6.885581027550659705e+00 0.000000000000000000e+00
