### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 12
Timestep dt = 1
P = tau/dt = 12
Number of Fourier coefficients Nc = 12

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// pulses//  Cz_opt  
0.000000000000000000e+00 3.576320749925943687e+01 1.529296912075225985e-10
0.000000000000000000e+00 4.382268030508797096e+00 6.151970364347650707e-10
0.000000000000000000e+00 7.784618700498022292e+00 -9.135833070337577479e-10
0.000000000000000000e+00 1.114109294264493677e+01 4.820910851780830021e-11
0.000000000000000000e+00 4.017972967073270496e+01 9.055278405613857360e-10
0.000000000000000000e+00 8.069189754263390579e-01 -1.561732137166493032e-10
0.000000000000000000e+00 1.096715015223143652e+01 1.522807403209741021e-10
0.000000000000000000e+00 4.820601555348805789e+01 -5.777347719887687161e-11
0.000000000000000000e+00 3.146329690517967492e+01 9.520791095836796357e-10
0.000000000000000000e+00 3.154752024415484968e+01 9.466994823485008045e-10
0.000000000000000000e+00 2.881616083021216923e+01 -4.891668955000086566e-10
0.000000000000000000e+00 2.329899582648305056e+01 -1.497506069280447683e-10

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old//theta_ttdot_old // theta_tt_opt // theta_mt_opt// alpha_cdt_opt// theta_ttdot_opt //  
0.000000000000000000e+00 8.217326289645655868e-02 9.178267371035434552e-01 0.000000000000000000e+00 0.000000000000000000e+00 8.217326274036253209e-02 9.178267371035434552e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 2.172913582065753579e-01 7.827086417934245866e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.172913586292751498e-01 7.827086417934245866e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 3.793996203229124120e-01 6.206003796770875880e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.793996206426627493e-01 6.206003796770875880e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 4.598165530663341216e-01 5.401834469336659339e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.598165524391669146e-01 5.401834469336659339e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 4.974347909196703554e-01 5.025652090803296446e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.974347916442696804e-01 5.025652090803296446e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 5.238088406572952715e-01 4.761911593427047285e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.238088411248719156e-01 4.761911593427047285e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 5.439446884513354785e-01 4.560553115486645215e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.439446864091131983e-01 4.560553115486645215e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 5.663346930041071037e-01 4.336653069958928963e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.663346946396848880e-01 4.336653069958928963e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 6.009697990784719224e-01 3.990302009215280776e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.009698016044209279e-01 3.990302009215280776e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 6.708608318868081177e-01 3.291391681131918823e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.708608290713449218e-01 3.291391681131918823e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 7.985783099968326582e-01 2.014216900031673418e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.985783096137610837e-01 2.014216900031673418e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 9.171301315484257088e-01 8.286986845157429116e-02 0.000000000000000000e+00 0.000000000000000000e+00 9.171301339388941987e-01 8.286986845157429116e-02 0.000000000000000000e+00 0.000000000000000000e+00

Residual energy after optimization is 0.02128551797326963
Optimization procedure took 3.59271240234375 seconds
