### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 81
Timestep dt = 1
P = tau/dt = 81
Number of Fourier coefficients Nc = 81

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.186470201877430242e+01 -7.003578320301135755e-06 -1.481038880913529071e-05 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.538001748247830314e+01 3.504522917962648969e-04 -4.288894643701445138e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.471505073024729882e+01 -1.147212775254378156e-03 1.974112845270374942e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.588600445732350153e+01 5.072785739891233795e-04 -2.396584640883497527e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.570676074064619954e+01 9.169271298471106009e-04 -2.630325742511052407e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.020996731769618293e+01 7.537514041281263497e-03 -9.838958349043017658e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.392270741567494952e+01 5.362245616718249244e-03 1.075609944701591200e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.938538973311602831e+01 -6.509920806226394551e-06 -1.795242302113246808e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.389271464788570398e+01 4.497358650499578593e-03 1.126629444124149218e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.264364843517476089e+01 1.832447968197818862e-03 -5.824438251867819494e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.096028190278433279e+01 -1.977227838595679247e-03 -1.637204216790995271e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.489675007280938246e+01 9.748667198649085751e-07 1.203856719211112471e-07 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.204971747694103357e+01 -9.579505241401143961e-04 1.780628730993583618e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.063285302897910789e+00 -4.338198449313462879e-03 6.761532783698601242e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.934784016229513792e+00 -3.990002450179685502e-03 4.927373285967820904e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.110518749009075989e+00 -2.105249398720176676e-03 1.901696285268085495e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.844106194954498790e+01 7.739330085509699464e-07 -4.798393469519450293e-08 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.005384612681035605e+01 -1.631110855742877236e-03 4.411037382928145387e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.527771513898082389e+01 6.327023634776269070e-03 2.974004579478941104e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.755785621618427328e+01 4.055784186267143848e-03 1.907937278138570076e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.078380678431457795e+01 1.191568822313938568e-03 1.214938322577939229e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.446627054930910816e+01 4.357114453945480962e-04 7.309090106553551430e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.417051298724629760e+01 2.866531401608147931e-06 2.516429727740059572e-06 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.811322323942983559e+01 2.864557584253833895e-03 -8.258071341572862083e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.507641802889015281e+00 -3.788635196767085531e-03 -9.156223651633450334e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.222313826585460816e+01 -8.964218611152886687e-04 9.400512937324641488e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.074495769817515445e+01 3.592283582532547091e-04 1.234264575059422192e-05 0.000000000000000000e+00
