### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 27
Timestep dt = 1
P = tau/dt = 27
Number of Fourier coefficients Nc = 27

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.485646908959909496e+01 3.037380940854814745e-03 -1.682571434036440536e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.006305411994016019e+00 -2.620986772566387302e+01 7.083390237462492856e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.325667101014796678e+00 4.220580008241571335e+01 -1.200988553290998695e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.604089661510139875e-01 1.782730671514546783e+00 2.408982748294898057e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.749947987928027082e+00 -1.589396497327016178e+01 3.982785286723761420e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.128845403462254815e+00 -1.610169615804809951e+01 3.939223371720410150e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.374618588311184197e+01 -2.747927704466546564e-02 4.301034929149427644e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.068200738729425581e+01 -2.566737450024996203e-01 2.799344923392346751e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.953315024179854920e+00 -2.468723701906996837e+01 6.859606275804122966e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.285456457968742194e+00 -1.487889563056002373e+01 4.024281819504937019e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.892943969565861195e+00 -1.384659818490155070e+00 7.933978539433091948e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.177039116343164160e+00 3.198841820716616979e+01 -7.900499126745640588e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.626459499382221452e+00 -5.855624139448195598e-01 1.546628501866613159e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.668799821165824593e+00 1.489053684749864992e+01 -3.314587979331864886e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.391709465570126092e+01 5.429306621747531647e-02 -9.816830476254325699e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.798581025641987186e+00 -1.406175979792409869e+01 3.388934490171876757e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.388555012165838320e+00 3.970162121783749853e+01 -1.055122456349856819e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.021264845576558677e+01 1.136369863507307398e+00 -7.961341434248095927e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.702075462064239320e-01 9.270545213507917381e+00 -1.884717313297322727e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.403896402539278121e+01 -3.319263915166488499e-02 5.827896847745922537e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.812006329251087067e+00 -6.261350031804442828e+00 2.085363424420519696e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.613518652408339138e-01 1.725865266154464006e+00 2.562900135373389343e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.134755732908627479e+01 7.237502790140985017e-04 2.648911556772347298e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.191860619714599778e+00 9.282546033692270493e-01 -2.955123527452613308e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.761284100921219231e+00 -1.557779184749361967e+01 3.872965514667028319e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.646310819599822395e+00 1.577530706775404079e-01 5.700534212389433281e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.406451201109201410e+00 -2.247294826810811941e+00 5.737132561009512521e-01 0.000000000000000000e+00

