### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 48
Timestep dt = 1
P = tau/dt = 48
Number of Fourier coefficients Nc = 48

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.305261438868086898e+01 -2.563161550832830995e-02 1.969938846825729228e-02 2.854661593306681219e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.394515121763898691e+00 -6.130280336982541628e-02 7.917088740892372356e-02 -1.745282885281912444e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.542230280972319623e+00 1.948266837630454468e-02 4.135590953478588544e-02 -4.135889234989173491e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.216987050034459283e+00 6.207642218755857894e-02 -9.220266565960305583e-02 -5.458712812797307870e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.231069035452416305e+00 4.788577763141799865e-02 -4.331277917812606515e-02 -5.660457797500685617e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.977380201097241663e+00 4.757860133450193124e-02 -6.871641269221145931e-02 -1.300984688106366499e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.472632762109784110e+00 -6.037091819416146726e-02 1.066735020542401713e-01 4.358003612607021585e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.459519961448212610e+00 3.196049713787147556e-02 1.526566820134333743e-02 -4.785924454692986468e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.843785609546272575e+00 -1.232466211965608377e-01 1.929460455725565682e-01 -3.204293997722880427e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.343986623000861025e-01 4.406083978434301336e-03 -6.876851551049481537e-02 -2.969485209327922537e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.953232502062897780e+00 6.002970117322894983e-02 -8.371072045790498017e-02 -3.804033273422233706e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.572662190352304812e+00 1.418104361230910354e-02 5.123370936921173291e-02 -3.864359178937169098e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.665285205400067081e+00 -1.987827666259774084e-02 1.687939662246799866e-02 1.916818782157468995e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.218230720526711508e+01 9.753116946769074813e-02 -3.391112027791841343e-02 1.036772770528553763e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.468583343261326668e-01 1.835755582544589329e-02 -7.398810607399690376e-02 -3.907610034472250998e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.907794348284691521e-01 -6.501201512485975387e-04 -6.564526195519289342e-02 -2.603922418069250927e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.764893981177670490e+00 -6.441097415589529251e-02 6.232501362475149215e-02 -2.591846456555772088e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.601239769610333319e+00 1.302465463671044488e-01 -1.434080574598922131e-01 1.000297574551238869e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.218550108487553807e+01 9.755709769280852817e-02 -2.239541520515007239e-02 -1.804722419957711932e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.198920866909316096e+00 4.447661478054910217e-02 -6.330831948226617323e-02 1.739973015082032365e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.223686058597365900e+00 3.962501077405624489e-02 -5.659896236841913120e-02 1.884667085895356739e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.084552919007602201e-01 -1.645765821426045661e-02 -4.872601604524940538e-02 -1.241579252947410013e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.088306694155703092e+01 1.138570826573749029e-01 3.632625002692690952e-02 -6.974197893000666504e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.976724882607307610e+00 4.748047919595094896e-02 -6.856697103396409976e-02 -1.301334615570309827e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.940386786598808921e+00 -8.084070124343852026e-02 1.002131915822861569e-01 1.588323668210151959e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.641290606721006462e+00 -3.028111415003841358e-02 -1.705498477583779551e-03 4.000514666039377970e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.183225792892547545e+01 -2.478397924292291277e-01 6.046394589238822392e-02 2.713685545731793491e-02
