### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 10
Timestep dt = 1
P = tau/dt = 10
Number of Fourier coefficients Nc = 10

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.068648485698685704e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.919692060432382164e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.368887971527527725e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.383752034007855514e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.442753603938311535e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.264741809698642783e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.547522190713085166e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.361843407156631969e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.529211011390049180e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.875928947392456436e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 3.686741327155314552e-01 1.121882958671549524e+00 1.888831222989972303e-01 3.686741327155314552e-01 1.121882958671549524e+00 1.888831222989972303e-01
1.000000000000000000e+00 3.479063394593668312e-01 6.241162048214505820e-01 2.619973467857383276e-01 3.479063394593668312e-01 6.241162048214505820e-01 2.619973467857383276e-01
2.000000000000000000e+00 4.027682084735829671e-01 3.834630772447513714e-01 2.647379047673936725e-01 4.027682084735829671e-01 3.834630772447513714e-01 2.647379047673936725e-01
3.000000000000000000e+00 5.999868652917144107e-01 3.710259696183388356e-01 2.363093504009030621e-01 5.999868652917144107e-01 3.710259696183388356e-01 2.363093504009030621e-01
4.000000000000000000e+00 7.993051493281946307e-01 3.576789354708072577e-01 1.839851564861042510e-01 7.993051493281946307e-01 3.576789354708072577e-01 1.839851564861042510e-01
5.000000000000000000e+00 8.663038505389554222e-01 3.355641927370220934e-01 1.543998445350096838e-01 8.663038505389554222e-01 3.355641927370220934e-01 1.543998445350096838e-01
6.000000000000000000e+00 7.919316581235641417e-01 3.146461171033057003e-01 1.515673487074933323e-01 7.919316581235641417e-01 3.146461171033057003e-01 1.515673487074933323e-01
7.000000000000000000e+00 7.515841405905380190e-01 2.373838335683465250e-01 1.657134267919536663e-01 7.515841405905380190e-01 2.373838335683465250e-01 1.657134267919536663e-01
8.000000000000000000e+00 8.332245778565688932e-01 1.017971424961659349e-01 1.278493718569760351e-01 8.332245778565688932e-01 1.017971424961659349e-01 1.278493718569760351e-01
9.000000000000000000e+00 9.387620841369185287e-01 4.691769643609114415e-02 4.835192847241170239e-02 9.387620841369185287e-01 4.691769643609114415e-02 4.835192847241170239e-02

Residual energy after optimization is 0.007766012466878242 C0x=1.0 C0z=1.0 C0xz=1.0
Optimization procedure took 0.02534794807434082 seconds
