### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 36
Timestep dt = 1
P = tau/dt = 36
Number of Fourier coefficients Nc = 36

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.946060350072378320e+00 4.693051963745146771e-01 3.866565537250112733e-02 1.227317207492811396e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.916356704322917714e+00 -9.120140623244669120e-01 -1.185189816869131885e-01 -3.504631194483600054e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.625514253706440204e+00 -7.521947279780974993e-01 -1.878659448368718288e-01 -8.238867038732115844e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.524750932589927110e-01 -1.859138911922306736e-01 -1.011330589323302664e-01 -1.304024961337897637e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.812284101477652065e+00 -5.927276825252381087e-01 -2.076159102506490439e-01 6.337699312925224038e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.216278494631608309e+00 -5.714810865953438013e-01 -5.757140832880490444e-02 -1.664170094145211443e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.350329451230861011e+01 -2.774187871052673899e-04 1.361136638147018288e-03 2.505128619308980530e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.321501057727294537e+00 5.146531248700485506e-01 9.123031544564530818e-03 9.810042110511830310e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.768667501562317668e+00 -6.746769415986259011e-01 -1.907638308698772212e-01 -1.515163864745990366e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.454722191556417243e+00 3.355832906348375499e-01 2.144408487418464904e-01 -1.662153907595365077e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.245614942899162081e+00 -7.496182928526711198e-01 -2.768861578442047833e-01 9.701543503930648918e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.039735924674137379e+01 9.812362874990547823e-01 -2.240695607215619292e-02 -6.641001781995163888e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.131332984514058282e+00 -9.293864759707897161e-01 1.544069045319236000e-01 -5.883411966033919027e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.559239043043449335e+01 -2.586683025249021943e-04 -4.208656270909901138e-04 -1.062728411575045048e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.058940074250881835e+01 -6.368547257458621047e-01 4.229092877925697685e-02 3.926860696406735407e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.130734808076482301e-01 4.437803043270440728e-01 -1.231632518587921499e-01 -1.098336750221036093e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.061030242772230459e+00 6.114954152130115395e-01 2.578948938225148479e-01 -9.486217571250007974e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.822266097835200327e+00 3.594523645234867226e-01 -1.582504799699133435e-01 3.782347414799262508e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.781031792030757899e+00 -6.554388974339722118e-01 -1.964920954255386931e-01 7.468357949483184904e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.115241233118295261e+00 -4.677717289890174768e-01 -7.548620506130540586e-02 -1.645400122229450646e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.596681939637861092e+00 -1.903191209011720453e+00 -5.618326176263506166e-01 2.076462495929998209e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.751121205835508121e+00 -3.173413938909322995e-01 -3.701697896260148779e-01 8.297919811490251929e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.681058175791019238e+00 -5.214797903264341006e-01 -1.504419063615141938e-01 -1.849317954649032023e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.620682939742024153e+00 3.517555723238933729e-01 -7.756432308835264910e-02 3.317899386689489027e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.214041177981560304e-01 5.098581343797093934e-01 -8.708864171386290765e-02 3.898487490228311203e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.136115733016344720e+00 4.482672074107769689e-01 2.640226404495081836e-01 -2.030862759583128285e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.648376767838853230e+00 -6.594112331426795759e-01 -1.728182141331277843e-01 -5.600989221809959950e-02
