### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 75
Timestep dt = 1
P = tau/dt = 75
Number of Fourier coefficients Nc = 75

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.295548527321488841e+00 -2.759794956842394953e+01 1.412866903264472462e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.724979068576396379e+00 1.518377879072628556e+00 -1.881780496052525065e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.675411741772636409e-02 1.065291928569441460e+01 -6.071107165146382378e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.038163085469591351e+00 2.205287736950487698e+01 -1.194605694124424744e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.492129547546473312e+00 -1.040664944561743788e+01 5.793645355542776265e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.283674978858098559e+00 1.268292292108258756e+01 -6.803188682338343618e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.235565569849692125e+00 3.042108102936592928e+01 -1.466116628932857857e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.791855709100000471e+00 -2.677792874585756522e+01 1.397065324212210413e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.186900050959634356e+00 1.008577823786345533e+02 -3.477461885406844999e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.245807772052190643e+01 6.364031904318590005e-02 -2.432073080266434692e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.584402715703964626e+00 -1.001550594031265362e+01 5.477704199576987065e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.625328346095593901e-01 2.157470602294591444e+01 -1.229821635243266087e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.311079330062062009e+00 1.047658247719786928e+01 -5.611335567232342392e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.359602206648432565e+00 -2.504792474399349089e+01 1.371199037153124856e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.886322249912732119e+00 -3.052048966778982830e+01 1.042587355758130663e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.624215964878013452e+00 6.396747701790324214e+01 -2.830151944463703728e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.859453906108614163e+00 8.635379824729589870e+00 -3.679628573675444159e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.075004986051312095e+01 -7.190571614670682621e+00 2.330002525176381400e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.550408292052309456e+00 1.960010741346769692e+01 -1.005831927779496837e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.563646829499563573e+00 -2.552073892795320020e+01 1.299597860071702726e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.287063372124528371e+00 6.508235722172226190e+01 -2.401383380946905532e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.616256248663173523e+00 -1.772874858280202659e+01 9.373179415506136536e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.199673288047021558e+00 -2.310074693525080392e+01 1.219957462705142248e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.005426464522710672e+00 -1.058654641147385078e+01 5.508536744654788819e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.015864108658191434e+01 -4.368809159902234995e+01 1.345211452674272579e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.948887686481258985e+00 1.135534555924229694e-01 7.564578734425144724e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.011919251375850060e+01 -1.734943899024781899e+01 7.140058459832879123e+00 0.000000000000000000e+00
