### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 18
Timestep dt = 1
P = tau/dt = 18
Number of Fourier coefficients Nc = 18

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.421646387107942644e+01 -5.956316385282943698e-04 -3.743020735277872296e-02 -2.132844890398522062e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.080343429860769788e+01 -7.300764086730181582e-03 -1.639289113257356156e-01 2.095304239000042069e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.509171202336371742e+01 -6.078869087654051317e-02 -2.791649107776373318e-01 -1.710128330506163665e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.196393082999776425e+01 -3.226126442911318726e-02 -1.099545522342111198e-01 -5.092065617867166504e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.234827199273122744e+01 1.132475490586996566e-03 -9.382451697745000652e-02 -4.352919758796761442e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.078053141883965083e+01 -6.031202597246217156e-03 -5.265421489350646106e-02 -8.493532386764846747e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.627776753936323040e+00 2.950170672650902562e-02 -6.566620954558068934e-01 -1.263815212037623648e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.303900883596968185e+01 2.061734356362564941e-02 -1.274302015965288748e-01 -5.515112942548140197e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.345720372903810613e+01 -2.281280637058035257e-02 4.700247326286863953e-02 1.953947953552019612e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.989752740054272273e+00 1.267888644583579569e-02 -6.768915254448942820e-02 -3.361084704040244800e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.506127659338446279e+00 -5.644804330733128178e-03 -2.748843175623729151e-01 -4.023177088539142340e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.050970107941679998e+01 3.370310292460710483e-02 9.446038716524823853e-02 1.167986949409295303e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.804822885249812359e+01 -1.983959578227951354e-02 6.954518907910557379e-01 1.236613373816692826e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.630880618259699588e+02 -6.923848202733044570e-03 -9.149038977341544809e-02 -2.870299014267039032e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.425817520981484776e+01 4.792430659040103347e-02 2.704173077663540870e-01 1.368516302083540217e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.385328356554629892e+01 -3.347770233843749138e-02 -2.334616825839161691e-01 -6.466573303388621933e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.582583548504909743e+01 3.475616013462343862e-02 8.329655532646086658e-02 5.332047968015189840e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.124462432261574207e+01 -1.238603824406392124e-03 1.241484726157025126e-01 -8.593633220819600930e-04

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 9.301403020920293030e-02 7.149585897475920770e-01 1.260158617603597264e-01 9.603473473042252462e-02 7.162680596270231126e-01 1.259629495949381728e-01
1.000000000000000000e+00 1.039303182764101524e-01 6.355666845682765853e-01 2.914730999533716727e-01 1.037885551178594351e-01 6.337978384439082458e-01 2.919344758558398700e-01
2.000000000000000000e+00 2.322234673897343171e-01 5.108054741095499063e-01 3.360522740669047437e-01 2.336020605431171071e-01 5.112285853410487579e-01 3.369860164000401115e-01
3.000000000000000000e+00 2.876336034113798901e-01 3.830877529766492096e-01 3.496229612376779983e-01 2.903268534743206897e-01 3.845066435541642513e-01 3.504712899209330712e-01
4.000000000000000000e+00 3.264467410164145766e-01 3.070501080168419605e-01 3.539783601829746829e-01 3.276910107289680574e-01 3.063866316506725362e-01 3.559185165253835326e-01
5.000000000000000000e+00 3.984669456365851348e-01 2.731536578592583253e-01 3.510937024005116314e-01 3.951767031538944153e-01 2.675793166231960063e-01 3.545940792544908238e-01
6.000000000000000000e+00 5.268113717890324788e-01 2.682870444616489713e-01 3.453749287516458821e-01 5.196148787161655180e-01 2.575386931079445829e-01 3.500709385068385138e-01
7.000000000000000000e+00 6.687960184090859794e-01 2.774168302685985910e-01 3.533776119454383746e-01 6.593479739203470524e-01 2.650546527036800049e-01 3.602180682102433251e-01
