### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 50
Timestep dt = 1
P = tau/dt = 50
Number of Fourier coefficients Nc = 50

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.352807512043521676e+00 2.404845908434140256e+01 1.793456529617447393e+00 -4.059789455652878409e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.083502774680574099e+00 -4.619008883690490563e+00 1.357082056891301125e+00 -2.190438638335063803e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.830997755345200595e+00 -1.580989282775008675e+01 -4.234809799837495614e-01 1.659127310453408333e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.402440693542294170e+01 -1.128959526405783238e-02 -1.017847330195854709e-02 3.521274784491204221e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.421347189415991696e+00 -1.423986305541602881e+01 7.882516482043384620e-01 -7.328561648411521245e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.217511578668292849e+00 -2.790205725825683558e+01 1.990293990729020246e+00 -2.328743647982875586e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.178868819668948742e+00 1.053743176680318605e+01 -9.349829138483809476e-01 1.182734797276477012e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.218674766350795524e-01 -1.164584071410808264e+01 -3.823185286177657738e-01 1.107147001070748260e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.665560782358971537e+00 -1.532382706708812670e+01 -2.573647000651096972e-01 -6.925315535567125313e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.780263883140780212e+00 -3.612081835505991823e+00 -1.125028125816280644e+00 2.352624257379317019e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.300719121118881105e+01 1.024707318624624650e-03 -8.520874362937004565e-03 3.064473759693601279e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.051327594678998345e+01 -5.098815414383533806e+00 4.100801100612846639e+00 -6.995325136203451422e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.244587372100012246e+00 7.441634141776259703e+00 1.723819519215336049e+00 -3.479843742914151772e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.144395295542872226e-01 -1.962955859082645560e+01 -1.242756111731788682e+00 3.206812131103155217e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.665590784864015816e+01 -2.277186662402050853e-04 3.498977001958150396e-05 -2.917695057724922769e-06
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.719340423551731334e+00 2.018742301041428888e+01 -1.145118800289752548e+00 1.084688849896793927e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.293734211913176679e+01 1.906081811676709414e-04 4.167503829109902073e-04 -6.696603606082423047e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.011782286385084717e+00 -5.402832279074521793e+00 -1.089102589867352311e+00 2.195597641407296852e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.852899747128361252e+00 -1.544420918150719046e+01 -2.494452470449014247e-01 1.319381999660076188e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.399689085468569516e+00 1.015404497472269796e+01 -4.784371363425196089e-01 1.004219234313088904e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.128898569572923671e+00 1.597091932623225929e+01 1.103019563849508167e+00 -3.017042303891928068e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.940745442884018956e+00 1.341619912750446453e+01 7.342035384477606508e-01 -2.091433149230125910e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.908121339234802427e+00 -1.395948776385291090e+01 1.896756524569027380e-01 4.338861156775851158e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.981272188840484727e+00 1.388501584417183388e+01 4.760193181710469790e-01 -1.632720540238721707e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.258727837262806126e+00 6.911513426996328313e+00 -1.445249649573274064e+00 2.325428758000335883e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.540972930709870514e+00 -6.972545195156826914e+00 1.323489007305136633e+00 -2.123224908552530099e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.652440705608088756e-01 -1.317102614948006956e+00 3.177849242604512403e-01 -7.253012636638258570e-01
