### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 15
Timestep dt = 1
P = tau/dt = 15
Number of Fourier coefficients Nc = 15

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.766275940295195568e+01 -6.744053423207804478e-11 -3.478039346144520797e-11 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.694572623492830132e+01 8.953219603367865968e-10 -4.797885526161270263e-10 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.109596421286977375e+01 -3.971630404843263966e-10 2.851234581379717610e-11 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.958249645621432222e+00 3.058268127132827668e-10 2.176451789505278349e-10 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.742740746320030176e+00 -2.641444996288172452e-10 -1.830218818192347918e-10 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.963205233837803121e+01 -1.118472411772543077e-11 3.879596280884344372e-10 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.434386279809562126e+01 3.748635587447272336e-10 3.083419946714975109e-10 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.780791165082082017e+01 9.897003459139740800e-11 -2.312080310414955441e-10 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.461044994361110072e-01 -3.708045678672100616e-11 7.512113286209334930e-11 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.803661741268562579e+01 3.122715889083667970e-10 -4.789775979085106249e-10 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.725474152797060157e+01 -5.785477160686548872e-10 4.233106996309150351e-10 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.119633865086179014e+01 1.500002582144985627e-10 -7.861070253758026490e-11 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.144621418267750812e+01 4.955052883183397323e-10 -4.469426518504798819e-10 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.882647208618945456e+01 -1.369592372891906691e-10 6.840043127998414640e-11 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.370433072922778450e+01 1.995968053605773073e-10 1.939406074455823754e-11 0.000000000000000000e+00

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 2.045590703503560870e-01 2.317762462633783827e+00 0.000000000000000000e+00 2.045590704736120480e-01 2.317762460410410785e+00 0.000000000000000000e+00
1.000000000000000000e+00 4.787334072113314520e-01 7.361248583729320671e-01 0.000000000000000000e+00 4.787334072248324857e-01 7.361248597326978116e-01 0.000000000000000000e+00
2.000000000000000000e+00 6.063876358195808836e-01 7.306853961101209549e-01 0.000000000000000000e+00 6.063876362867386405e-01 7.306853943462748857e-01 0.000000000000000000e+00
3.000000000000000000e+00 6.717064337619268466e-01 7.263283148651682453e-01 0.000000000000000000e+00 6.717064336313408601e-01 7.263283143245892193e-01 0.000000000000000000e+00
4.000000000000000000e+00 7.098112227418118536e-01 7.213011144413350451e-01 0.000000000000000000e+00 7.098112228790777190e-01 7.213011148954404650e-01 0.000000000000000000e+00
5.000000000000000000e+00 7.343059973373033955e-01 7.151631724563580761e-01 0.000000000000000000e+00 7.343059985427397018e-01 7.151631712676361774e-01 0.000000000000000000e+00
6.000000000000000000e+00 7.508445551423110764e-01 7.075149649842755739e-01 0.000000000000000000e+00 7.508445548313087414e-01 7.075149658426533872e-01 0.000000000000000000e+00
7.000000000000000000e+00 7.625312038463460951e-01 6.971100944781516429e-01 0.000000000000000000e+00 7.625312051137036473e-01 6.971100935345170280e-01 0.000000000000000000e+00
8.000000000000000000e+00 7.715199116334232610e-01 6.821206497881231456e-01 0.000000000000000000e+00 7.715199106055410372e-01 6.821206491317249876e-01 0.000000000000000000e+00
9.000000000000000000e+00 7.796603824734542609e-01 6.591203799583215117e-01 0.000000000000000000e+00 7.796603827018498967e-01 6.591203796598884557e-01 0.000000000000000000e+00
1.000000000000000000e+01 7.893346280792628011e-01 6.220784036454972687e-01 0.000000000000000000e+00 7.893346291231729817e-01 6.220784032406635466e-01 0.000000000000000000e+00
