### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 36
Timestep dt = 1
P = tau/dt = 36
Number of Fourier coefficients Nc = 36

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.679964349211818586e+01 4.784844463247573287e+00 5.621098140372491336e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.919719326026088879e+01 -3.789043697559883739e-03 4.011740072422152747e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.035823924614709313e+01 -4.654476692535295008e-03 2.948255323233558295e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.694250854678450935e+01 1.286230026836311484e-02 -4.446673543419050328e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.690903828071137127e+01 3.379136330893815765e-02 1.623112662895084130e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.547100118422460824e+01 -9.588350000065524625e+00 -1.174804082840064900e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.169221866477461624e+00 -4.123420870343516564e-01 2.429926235866971762e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.171039557395545927e+01 -9.957053204573222516e+00 -9.681939580925746469e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.720029298488387148e+00 8.162160287636787137e-01 5.560893296729523261e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.130260631885674627e+01 4.958712464044163681e+01 5.153021176114212665e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.428511877316677925e+01 1.750375480657316574e-01 1.025743581238188484e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.130334074445551806e+02 -7.434275708331608890e+00 -8.157585494879661780e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.188365788507967125e+01 1.891198812092973114e+01 1.521451456591654150e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.218471069976662591e+01 -6.712382587646215093e+00 -5.293883243355033130e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.188708036166978843e+01 4.440013461288338625e+00 4.207678329009578277e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.639421506142072360e+01 4.195362349087794485e-03 -2.283136690094599366e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.123466206920434018e+01 -5.139556674523939961e+01 -5.407327693912432665e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.138359712840944837e+01 1.897011395302593273e-02 5.713556471466459119e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.332581255286798161e+01 -5.717092228527228537e-01 -4.405026979589144465e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.606401872785327711e+01 -4.901292867425895317e+00 -6.683195603586715272e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.249849527564849083e+01 2.525522081067919533e+00 2.186635937012712638e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.020147760692623073e+01 -2.253311745792196674e-01 -2.228466894733761514e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.615083126653069456e+01 9.883560713551911903e+00 1.286851697002417261e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.193168028656694801e+01 -2.067317458860237878e+01 -1.657912067264873102e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.435034599234286645e+01 -1.625996604402505596e+01 -1.443947552423273351e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.501302308989123446e+01 -6.253386254152312196e-01 -1.071696564476456892e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.620975997072066743e+00 -1.329514536583126516e-01 2.386018555716419298e-01 0.000000000000000000e+00
