### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 27
Timestep dt = 1
P = tau/dt = 27
Number of Fourier coefficients Nc = 27

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.714630599816749168e+01 2.591248899069077205e-04 -1.095795965796216888e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.866856990471307043e+00 -2.310764546221601851e-02 -2.067790162871628937e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.018001335714174616e+00 -9.497046057153438192e-02 1.392106022042396196e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.105421243702764400e+01 -3.720936202551883287e-01 4.913379349499300552e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.978454222893490044e+00 1.769357811801118563e-02 1.908216440817276857e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.687475387689288198e+01 1.388374545013533468e-02 -1.919414241782741587e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.815259581214156270e+01 1.977172460567821338e-02 -4.555568903035379924e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.043100433451195386e+01 -3.137954363391494417e-02 6.386414040263571623e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.327492727659908667e+01 8.253466331996148556e-03 2.626651087355974263e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.409720594730291765e+01 5.140892911189019407e-03 -1.717208123274603371e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.123726256925997813e+00 8.902856205628623121e-02 -9.866449505733972947e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.728592294122872630e+01 -2.167277313785019935e-02 3.421625678138896787e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.830920858531382756e+00 6.694665057152163201e-02 1.411187555309306903e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.577049216730583403e+01 -2.101710358318895945e-03 4.797354979628909444e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.020799737340602462e+02 -6.359416966097786172e-02 -2.910160339260523324e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.255554093845320907e-01 7.010611896610101368e-02 8.573116634909114242e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.884549011657106021e+01 -2.898611329202721229e-02 8.889651794494295156e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.578975939751877178e+01 -6.463014497613403520e-02 -1.379610031185203936e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.404091506747509754e+01 2.062830655310439031e-03 3.220377893826011756e-04 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.765458972314537789e+01 -5.718212047245314206e-02 -2.492055023951870313e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.192947011463259344e+01 -1.562364251021901296e-02 8.396042842847435683e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.632875967421261976e+01 -4.638839600262736201e-02 3.948630834444029625e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.805929246080378903e+01 2.956758827926378799e-02 4.602246087423949965e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.422743313849190727e+00 3.795164324864148259e-02 6.912526147173142163e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.097949834800415303e+01 3.672904379071090242e-01 -5.106230847239476844e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.229903268671692018e+01 -3.086453717231459407e-04 -4.639322693125344510e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.485554628413672873e+01 1.727274145048476872e-02 -6.967849127001447818e-02 0.000000000000000000e+00

