### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 30
Timestep dt = 1
P = tau/dt = 30
Number of Fourier coefficients Nc = 30

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.239129148763666421e+00 -2.047790212989303027e-01 5.401187373262943819e-02 1.573927986875106599e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.989768538535994225e+00 -6.587870633834380651e-02 -2.184479967070412226e-02 7.509032113459064095e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.899856243902661390e+00 -7.044657626149615492e-02 -2.511599901303716506e-02 7.851852045424904947e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.123873592460449711e-01 5.010764849858204834e-02 -3.238466926374695964e-02 3.920800793926561105e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.009648569710575927e+00 2.624458362415998947e-01 1.118477937873465916e-01 1.001049337639591669e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.175902403922251427e+00 -2.483959149637583741e-02 -9.730334890066039133e-02 -1.016541516693681424e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.462437131458952155e+00 4.535002617514011236e-01 5.237680947059869530e-02 -4.282149948161986103e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.037675857279441338e+00 -3.053416616970942160e-02 -2.199993519172795814e-02 -1.717635454346136056e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.609956593876296971e+00 -3.673584764454874141e-01 -6.027541407073491037e-02 -4.077410285598664225e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.095254297156231793e+00 9.756477965018195073e-03 -2.038786000523600678e-02 -3.344732068759707216e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.126958840480948965e+01 -2.257415878710246251e-05 -8.425367607718374109e-07 1.044791200618776527e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.690810055818019020e+00 -1.955572269461702539e-01 -6.866910729936893942e-02 1.021432512549231147e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.400279986425124967e+00 1.312098395545869267e-01 1.563480178315357697e-02 -1.131357712227253239e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.163032122044895811e+00 1.463950937552258857e-01 2.180547361109161364e-02 -5.254118796634395933e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.920827907248030542e+00 -2.723947183418427148e-02 -7.507771173760773020e-02 -8.565969171277845740e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.935449321976176584e+00 1.248949088242262140e-01 4.643680763995151201e-02 6.743774732863086485e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.804464678478575834e+00 1.695623688521269712e-01 6.080320572227753545e-02 -1.345603473732001620e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.355080658823747619e+00 1.260142263708391719e-01 8.393121164943385254e-03 -2.487111130370588466e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.734783827009577228e-01 -1.435200874000134574e-01 -9.143808206882340917e-02 -5.616995782143203303e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.388796568105347573e-01 -2.108239602823042680e-01 -1.070392339225549744e-01 -9.052956909484297099e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.665425470487079451e+00 2.653134007664505883e-02 -8.873988262505788649e-02 -1.583316512276411181e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.416697476596233507e+01 5.207353407044814806e-04 -3.492245505174521839e-04 1.522483999502735391e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.913631632112998915e+00 -6.972556926810481726e-02 3.314662668858821271e-02 9.628299790090816268e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.133334536691087635e+00 -1.566813545237131788e-01 -2.786916858258793248e-02 -5.678974915039962032e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.234737121938476712e+01 1.827652856540522676e-03 -5.027186219257270437e-04 2.577217089657297456e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.046739848757991420e-01 -2.083171578975374916e-01 -1.045072216185558706e-01 -9.063856317703918031e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.654038983579939170e+00 3.752862198396766241e-02 1.232820371370154516e-02 4.883070769907738029e-03
