### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 12
Timestep dt = 1
P = tau/dt = 12
Number of Fourier coefficients Nc = 12

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.707957455009976400e+01 3.161437354656791016e-02 -2.137448868511094557e-01 -6.027677163425669213e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.273705588621405838e+01 -1.897105272659743149e-03 1.463880032774229553e-02 3.495760824652459375e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.537249820629762453e+00 -1.111733929112985499e-03 5.276098888536499484e-03 1.469833349258831416e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.432730697053646907e+01 8.823454071084524007e-04 1.952044016835905588e-02 7.078697810935345464e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.482050864129421086e+01 -1.671032824293349102e-03 5.203395249412144132e-03 5.780538995570416115e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.320062200140752218e+01 9.975239410370793664e-04 -7.939285409318611042e-03 -1.784457570178336764e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.877733570256624773e+01 4.513969200964036005e-02 -3.058930660319165717e-01 -8.836546792257510274e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.121674513206043500e+01 2.179800130076096909e-02 -1.370059267356772692e-01 -3.867313827299199459e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.092299583642916261e+01 -3.249648001460497121e-02 2.188016181925899195e-01 6.201932093484685549e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.319995626800169930e+01 -2.423841970388810360e-04 2.570103654433373089e-02 9.936411713137617563e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.863145698247982196e+01 1.137087626956748620e-03 -2.072456693369116587e-02 -4.738350030524926450e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.776149212139443989e+01 -3.046346114416707569e-04 1.602387637059718428e-02 7.219688781855178187e-04

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 3.593516942240281287e-01 1.118920643023143535e+00 1.938447439960526708e-01 3.587821814088842376e-01 1.118978414979816760e+00 1.937235420933042518e-01
1.000000000000000000e+00 3.082628299168972408e-01 6.103188632677714054e-01 2.714390174622174357e-01 3.079109131722593262e-01 6.106155691399448582e-01 2.713990846852940564e-01
2.000000000000000000e+00 3.620161729703293974e-01 4.217317043723680658e-01 2.847959308100413978e-01 3.620272064408273094e-01 4.222723655708480184e-01 2.847877526631032996e-01
3.000000000000000000e+00 5.124079393082976441e-01 4.261193300042702692e-01 2.743317411363470626e-01 5.123849486494169714e-01 4.265406072911376301e-01 2.743059302750245898e-01
4.000000000000000000e+00 6.303800188593438047e-01 4.022422439337691724e-01 2.826409935398164208e-01 6.303268613282699828e-01 4.027653485345286111e-01 2.825557545144662397e-01
5.000000000000000000e+00 7.103991868886805339e-01 3.026171726185600264e-01 3.005105444928801717e-01 7.101463295955845467e-01 3.029788159031149286e-01 3.004068017544569980e-01
6.000000000000000000e+00 7.422811683536311156e-01 2.293080780813125941e-01 3.312540142639548435e-01 7.423944252853182935e-01 2.293277083305418906e-01 3.310342706847629324e-01
7.000000000000000000e+00 6.925210534541748064e-01 2.285986959842027932e-01 3.436826949252598240e-01 6.927069811940583799e-01 2.284517257615416574e-01 3.435788062992485292e-01
8.000000000000000000e+00 7.523329371734918114e-01 2.190196645185853441e-01 2.675405295927362204e-01 7.516329758731826738e-01 2.192266485244273311e-01 2.679332721943691875e-01
9.000000000000000000e+00 9.472155028963455958e-01 2.131332436289546384e-01 2.082452754841179754e-01 9.449889950827794483e-01 2.127574607534545581e-01 2.088129299907675318e-01
1.000000000000000000e+01 9.467462807421369586e-01 1.161090388626175862e-01 1.703357369891236317e-01 9.467951483311415339e-01 1.159709130283497897e-01 1.704077508037772914e-01
1.100000000000000000e+01 9.551529996360493824e-01 7.036374926740157631e-02 6.859646594578805434e-02 9.545137832379561038e-01 6.961227251781673675e-02 6.885497630902884247e-02

Residual energy after optimization is 0.007847357243641844 C0x=0.9724175605879142 C0z=0.9996705509299543 C0xz=0.9975256575043181
Optimization procedure took 6.694232225418091 seconds
