### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 18
Timestep dt = 1
P = tau/dt = 18
Number of Fourier coefficients Nc = 18

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.387560233201183735e+01 1.016563954975747919e+01 2.502079060396761179e+01 -8.649179256595852100e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.346831309455726000e+01 -2.627926649199568976e-01 -2.942175748737071661e+00 3.755547240804917725e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.276844326411387343e+00 -4.008949477784636839e-01 -1.398619285981739457e+00 4.385917844963463375e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.968075658176251608e+01 1.902003852670647976e+00 2.258374751247584911e+00 1.298562543531293564e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.906517885366268672e+01 -8.317265242092164446e-01 -2.430136773331707190e+00 2.708588667241841608e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.203825940297566177e+00 -9.806698889639713368e-01 -8.089189088792386073e+00 7.528284668319105977e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.357961578776532008e+00 -2.463529493778505053e+00 -4.909516811264396097e+00 -3.276965935988605805e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.686639144589298667e+01 3.834212904292102486e-01 5.059006772355415515e-01 -9.148964012008189983e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.650701786109759794e+01 -2.903312293556652990e-01 -3.995306248946590699e+00 8.034931689354821854e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.618186309028173753e+01 2.230848168102313178e-01 3.153265095772987081e+00 -5.006886658645559422e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.559612649315560162e+01 -3.277515678651651831e-02 -4.673346845238593450e-01 5.606639443336801365e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.509936811913330246e+01 -1.207192154612328538e+00 -7.416645045150985993e+00 4.890181677349911965e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.438548653006107969e+01 3.421108190906773094e-01 4.396051752471040075e+00 -1.242060562285869640e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.689622905767221539e+01 3.262304285195509745e-01 1.306298728349384319e+00 -1.356701204987556747e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.739285571042263356e+01 4.518139858605506043e-01 5.868454675390221809e+00 -1.551587459130255794e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.743563699659382848e+01 -9.790535519691107372e-05 -6.657043684296073960e-02 -8.402425087059965127e-05
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.226174891657015209e+01 8.285946730206562513e-03 1.203860675618511067e-01 -1.027017058736634395e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.182152059254685472e+00 -1.062517115576930493e+01 -2.629307953102525630e+01 1.396130505148730772e-02

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 2.735836426180023317e-01 -2.008122651298160477e+00 1.484685792541782234e-01 2.914105736021433968e-01 -2.025586811405281740e+00 1.508948354915306267e-01
1.000000000000000000e+00 3.169827575167543654e-01 7.041760327670787412e-01 2.292631434007148528e-01 3.353455674883782378e-01 6.892267876353234124e-01 2.285179023113588503e-01
2.000000000000000000e+00 3.608399680731265158e-01 4.208278861470768906e-01 2.679665258142005513e-01 3.509840891461675216e-01 3.955253710124690403e-01 2.757112013972233822e-01
3.000000000000000000e+00 4.323577291482882945e-01 2.629977398754743678e-01 3.070480714858518922e-01 4.249332859274803642e-01 2.355096236594033110e-01 3.165196071778549336e-01
4.000000000000000000e+00 5.365973741472482850e-01 1.311775414427363007e-01 3.707889512069897364e-01 5.363413171346163022e-01 1.129793018401835658e-01 3.794133973235708779e-01
5.000000000000000000e+00 5.905452432030089405e-01 5.460492481440104573e-02 4.760118000124613502e-01 5.902763269780492150e-01 5.001606358352514436e-02 4.790831342238757173e-01
6.000000000000000000e+00 5.841728986299744575e-01 2.049547019637920631e-02 5.650277716041713916e-01 5.752436196356417453e-01 2.380620117410192985e-02 5.638330498308704586e-01
7.000000000000000000e+00 5.656273089291841139e-01 1.905374579293217518e-02 6.248551436263340975e-01 5.624245999275496732e-01 1.141164222060603653e-02 6.228743883323951680e-01
