### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 27
Timestep dt = 1
P = tau/dt = 27
Number of Fourier coefficients Nc = 27

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.221114276621239725e+00 -3.617590399139569701e-01 -2.583300327709484034e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.300937020199133798e+01 6.116258263472376111e-01 1.170089926845046646e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.180975489986412441e+01 1.658920968953233877e-01 3.215014418729506551e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.150953352929718321e+01 -1.938340908313200828e+01 -1.352626613841520076e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.826368047601776823e+01 2.197976953486066309e-01 3.896415778083400089e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.473144050210389189e+00 2.613448602453981451e+01 -3.116512395815897563e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.831798980988504866e+01 8.076572412991298577e+00 4.994704692295836246e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.899001049041480371e+01 -1.125501078639293873e+01 -7.066305013987139283e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.512023754338887027e+00 -1.975190784186588644e+01 2.403183057765757269e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.931872249615459891e-01 -4.020473287554351849e+00 -1.795469929044246279e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.966369762843243940e+00 -2.308367993888428948e+00 3.295199332063694531e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.298397464604104812e+01 1.738496914821119788e+01 1.253915716969218508e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.149544714969357173e+01 1.852158478854872570e+01 1.234424630629367847e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.842355331544634822e+00 -1.796390506346349780e-01 2.164228518815714333e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.814210520076974120e+01 7.832825074171962498e+00 8.216981749113202227e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.929978247410211623e+00 -1.019056098882951678e-01 -1.578534507287688293e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.057200738635728499e+01 -1.392948338401541752e-01 -1.306525421285156981e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.295965391883835949e+01 -1.467014618677055182e+01 -9.595499460773753597e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.162542656004300845e+00 1.566616065852163286e+00 1.311987636305732119e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.769519281853263593e+01 -2.744508099938016699e+00 -1.757504629754488734e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.920400757462851971e+01 2.485842789740308945e+01 2.127452629911136128e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.620104449872198416e+01 -3.072258042502587383e+00 -3.646534639407591705e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.516708549518128990e+01 -2.085685169462928457e+01 -1.890009529320402137e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.287240184798853448e+01 -8.040362754334777762e-01 -1.243420148975452610e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.499651018226699772e+00 -4.626394874987742156e+00 5.531302339751141162e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.411456326834863972e+01 -1.368149157624058709e+01 -1.085040042183406683e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.434565317267918161e+01 8.661204200850733059e+00 5.483935211060216197e+00 0.000000000000000000e+00

