### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 54
Timestep dt = 1
P = tau/dt = 54
Number of Fourier coefficients Nc = 54

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.314621047000120946e+00 8.128291058002792835e-02 1.295277560838693082e-02 -3.373373292363052722e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.061099464292569294e+00 -1.810884376587948985e-01 -1.570213522066579437e-01 -3.203088509788549337e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.022224695227736291e+00 1.671293259978816892e-01 1.388995572622135077e-01 -1.475609375112831023e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.707241214133255802e+00 9.539027520836119295e-03 -5.374626297814247972e-02 -1.908568185459055544e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.194961367895460924e+01 -9.394716824660888366e-02 -7.013491571505386935e-02 8.920706951288267378e-03
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.853646389987118059e+00 -3.298607354517165552e-02 -1.465900816829675615e-02 2.191644217403487457e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.423403566893658656e+01 -7.031612195446604449e-04 4.152396698031358448e-03 7.641337200448299234e-04
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.048303401117025579e+01 -3.741292493177969525e-02 -2.344968221047026916e-02 -1.565796154401143392e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.040632476905847481e-01 1.590782928391621387e-01 -2.723432781468119318e-02 5.705811438519439033e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.834883161142171648e+00 -5.446524167439567576e-02 -9.561343725818471917e-02 -1.056279006417144284e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.257509978981129706e+00 1.669933831101795274e-01 1.366562138413668359e-01 1.111441593627504332e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.202956903566316793e+00 1.493591950552190517e-01 6.633785213380448409e-02 1.283977385888430689e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.829811341143689374e-01 -5.787937405712073602e-02 -1.490222916706924750e-01 -1.273930660905816525e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.524986361054311956e+00 -5.085255014075683588e-01 -3.701760402428490027e-01 4.019545357549937914e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.385929584814613813e-01 1.543540418590275687e-01 -3.413174293320649089e-02 4.979030922551191257e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.339045389875199055e-01 -2.768263160865636063e-02 -1.375323899899039970e-01 -1.067256408743618851e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.042353351130155481e+00 -1.323924175723553143e-01 -1.337491088300123421e-01 -1.598345126047766851e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.862302886263812685e+00 -2.747899190166231201e-02 -1.148528919482524370e-02 2.635890866600316962e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.010723007447625221e+00 1.807105752718166369e-01 1.503785093279500495e-01 -1.425768844250241141e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.122410401649152067e+00 1.204844539546040816e-01 5.879178123606979001e-02 1.209100274305494743e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.772427429565525125e+00 -8.347034221601401516e-02 -4.554104970523632778e-02 -2.151674833857674871e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.700657585590723109e+00 -1.064782017078016174e-01 3.238316348263963612e-02 1.474065013978981820e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.551890538034696121e+00 1.998935389204270149e-02 5.909995281580155552e-02 2.050031728910484963e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.675142182136280411e+00 5.339502918558334393e-02 -3.636500827356178855e-02 -3.040025859200353592e-02
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.023667063256455734e+00 2.549026622266928888e-01 1.905564709740650009e-01 -2.300423396657048369e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.187913527783311274e+00 1.594403319978535127e-01 1.488046432850602951e-01 1.534498162468623805e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.049847527372652323e+01 -1.011664530298026499e-01 -4.664610433751120722e-02 1.898404871822866602e-01
