### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 60
Timestep dt = 1
P = tau/dt = 60
Number of Fourier coefficients Nc = 60

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// pulses//  Cz_opt  
0.000000000000000000e+00 2.294590459798762438e+01 2.347285464073882166e-01
0.000000000000000000e+00 6.034790726239567960e+01 3.389399303863230985e-07
0.000000000000000000e+00 1.165455658806098249e+01 1.458660793193738148e-01
0.000000000000000000e+00 4.846391271870742656e+01 2.697198646020891122e-05
0.000000000000000000e+00 1.290220500890501221e+01 -4.985352990443364662e-01
0.000000000000000000e+00 1.369619563548040730e+02 2.091448716433467470e-01
0.000000000000000000e+00 3.566136008561939974e+01 -2.428212640384425568e-05
0.000000000000000000e+00 2.579771187239961350e+01 -1.223054866260393780e-02
0.000000000000000000e+00 7.716482927593383501e+00 1.760355794336958962e-02
0.000000000000000000e+00 2.076650179554841102e+01 1.051003890097625071e+00
0.000000000000000000e+00 2.453914850684913063e+01 -3.151517252395654584e-02
0.000000000000000000e+00 1.501757863420207073e+01 1.381870698069616132e+01
0.000000000000000000e+00 3.818950830407316488e+01 1.808988434117072294e-05
0.000000000000000000e+00 2.165430887586947506e+01 2.361762773420272299e-01
0.000000000000000000e+00 1.085762250722862063e+02 -1.435147903225115693e-02
0.000000000000000000e+00 6.046640725339762490e+00 3.817233021447532071e+00
0.000000000000000000e+00 2.778042237441619733e+01 2.152399859107452323e-04
0.000000000000000000e+00 2.253412733810092305e+01 -3.880353104470279924e-01
0.000000000000000000e+00 7.482735669109951004e+01 -1.783369748564811204e-06
0.000000000000000000e+00 4.511367669368595301e+01 -1.133485715669666311e-05
0.000000000000000000e+00 2.779073987683672975e+00 4.290883613890667525e-01
0.000000000000000000e+00 4.131900344211108234e+01 -1.350102951308658012e-05
0.000000000000000000e+00 2.935736111524854053e+01 -7.852016608199699173e-05
0.000000000000000000e+00 2.185936880393263237e+01 7.525544837933522135e-01
0.000000000000000000e+00 1.935591285604258260e+01 1.879702611002189439e-01
0.000000000000000000e+00 2.518139784043700757e+01 2.834060847805301014e-02
0.000000000000000000e+00 1.460246241461912398e+01 -4.408994550784169242e+00
0.000000000000000000e+00 1.367003660771284856e+01 1.122998696527464091e+00
0.000000000000000000e+00 9.375882694962827557e+00 3.364307238057843708e-01
0.000000000000000000e+00 2.665378138758917004e+01 2.322828139380923775e-03
0.000000000000000000e+00 1.367340757095190611e+02 5.554511746863871613e-02
0.000000000000000000e+00 1.670332809192288659e+00 -1.052020331002064962e-01
0.000000000000000000e+00 3.231057715021806587e+01 -1.367431858332682768e-04
0.000000000000000000e+00 7.588808605088647141e+01 1.241960444416331990e-05
0.000000000000000000e+00 1.030795081478945576e+02 -2.634562579293353579e-01
0.000000000000000000e+00 3.323589309582175844e+01 3.032502526522196464e-04
0.000000000000000000e+00 2.088988701510853829e+01 -1.937777561423090766e-01
0.000000000000000000e+00 9.902247698548581667e+00 -2.395843519033387936e-01
0.000000000000000000e+00 7.898674442993249833e+00 -1.492869927229773186e+00
0.000000000000000000e+00 2.242153662397217673e+01 -1.733475932316523582e-01
0.000000000000000000e+00 9.676753301394060713e+01 -4.600147245728992696e-05
0.000000000000000000e+00 2.127621981068278245e+01 -1.252280073667284110e+00
0.000000000000000000e+00 6.984372512779208364e+01 -8.086049878252082136e-06
0.000000000000000000e+00 4.301898082720633454e+00 2.272482517284861281e+00
0.000000000000000000e+00 2.989826575425078659e+01 2.291642023186991103e-04
0.000000000000000000e+00 1.666980072946015667e+01 7.082210554456294105e-01
0.000000000000000000e+00 5.400817918246811189e+01 7.004407873623346249e-06
0.000000000000000000e+00 4.323328629266051593e+01 -2.072582771668800167e-05
0.000000000000000000e+00 1.514284074352406506e+01 -1.034461571964236803e+01
0.000000000000000000e+00 5.082109918556290040e+01 4.261605211442329102e-05
0.000000000000000000e+00 1.079848890167758100e+02 1.536962445812170390e-02
0.000000000000000000e+00 6.179278956503425491e+01 2.923572538748196446e-05
0.000000000000000000e+00 3.353515888757021912e+01 -3.197862274547420163e-04
0.000000000000000000e+00 1.992675313846111607e+01 -4.195603838949457098e-01
0.000000000000000000e+00 3.770648454802396632e+00 -1.675770790797781240e+00
0.000000000000000000e+00 3.115118354607087170e+01 1.392690980602290357e-05
0.000000000000000000e+00 5.319249591299286095e+00 -2.543913737859972102e+00
0.000000000000000000e+00 7.580646863698986770e+00 2.116426002151996499e+00
0.000000000000000000e+00 5.659472851846989272e+01 5.139754085759695230e-05
0.000000000000000000e+00 6.556974035065044504e+00 -2.958489803972159660e+00

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old//theta_ttdot_old // theta_tt_opt // theta_mt_opt// alpha_cdt_opt// theta_ttdot_opt //  
0.000000000000000000e+00 4.261643461157184343e-02 9.573835653884281705e-01 4.900796314952876077e-03 7.199557504565654020e-02 3.848275813835815712e-02 9.573835653884281705e-01 4.181139399840776323e-03 6.193454607329523104e-02
1.000000000000000000e+00 1.148746685908222376e-01 8.851253314091778179e-01 6.391230181524928250e-03 8.128780583917563640e-02 1.024051490764227856e-01 8.851253314091778179e-01 5.364135869859289543e-03 6.993034863353675412e-02
2.000000000000000000e+00 2.051257976207519484e-01 7.948742023792481071e-01 8.723527097378084780e-03 9.329194148519126539e-02 1.901541697204316705e-01 7.948742023792481071e-01 8.673394337325486189e-03 9.537614749963575778e-02
3.000000000000000000e+00 2.861400826405502973e-01 7.138599173594497582e-01 6.632693338307437021e-03 6.163135540267826451e-02 2.883368293585154563e-01 7.138599173594497582e-01 1.038244648394160211e-02 9.613626050358992092e-02
4.000000000000000000e+00 3.198885743632973733e-01 6.801114256367026822e-01 5.865659076896899502e-04 5.175708288925870426e-03 3.706320528467919040e-01 6.801114256367026822e-01 9.495491290834526601e-03 7.831711945911781769e-02
5.000000000000000000e+00 3.020615877143423833e-01 6.979384122856575612e-01 -3.888275676852003329e-03 -3.523801594095136991e-02 4.277717973159200771e-01 6.979384122856575612e-01 7.346993382682284746e-03 5.718643677166655725e-02
6.000000000000000000e+00 2.631900232565615450e-01 7.368099767434383995e-01 -3.672900669123300814e-03 -3.544141810993292618e-02 4.642371923406510836e-01 7.368099767434383995e-01 5.140818042260052352e-03 3.901626629671048341e-02
7.000000000000000000e+00 2.427259198271820573e-01 7.572740801728179427e-01 -1.692449068390605303e-04 -1.691547469266842241e-03 4.875933398658823803e-01 7.572740801728179427e-01 3.277088268394510225e-03 2.460089933373352938e-02
8.000000000000000000e+00 2.625303946752725048e-01 7.374696053247274952e-01 4.172796409153921131e-03 4.030993528069028164e-02 5.039977798918359175e-01 7.374696053247274952e-01 1.863642163486508392e-03 1.391852233823889784e-02
9.000000000000000000e+00 3.178172441037895313e-01 6.821827558962104687e-01 7.492698427902115543e-03 6.631432266680453713e-02 5.178565393986951371e-01 6.821827558962104687e-01 9.264331810031527312e-04 6.900519990312589669e-03
1.000000000000000000e+01 3.868015271704057789e-01 6.131984728295942766e-01 8.376819755721822552e-03 6.782425263465823029e-02 5.322062189081571137e-01 6.131984728295942766e-01 3.583631416908481253e-04 2.666188684400341846e-03
1.100000000000000000e+01 4.477440541413184594e-01 5.522559458586815406e-01 6.831161176327774955e-03 5.237769525414979338e-02 5.487600718860360383e-01 5.522559458586815406e-01 8.853967584871781128e-05 6.592058784141360817e-04
1.200000000000000000e+01 4.905565691026331221e-01 5.094434308973668779e-01 4.502419701209395796e-03 3.376272318134819483e-02 5.671194985600576111e-01 5.094434308973668779e-01 1.375412868243172031e-04 1.027499919720009647e-03
1.300000000000000000e+01 5.175366979566424774e-01 4.824633020433575226e-01 2.906398988511242187e-03 2.164922098205214820e-02 5.852666953825311769e-01 4.824633020433575226e-01 7.297135964521590367e-04 5.483923274600746578e-03
1.400000000000000000e+01 5.366056971074339987e-01 4.633943028925660013e-01 2.365577945005923992e-03 1.759929890272105002e-02 6.005900208305856580e-01 4.633943028925660013e-01 2.038996563664152196e-03 1.543162474808176463e-02
1.500000000000000000e+01 5.541456757525484722e-01 4.458543242474515278e-01 2.385823941708710167e-03 1.777584198790329445e-02 6.121869817496320421e-01 4.458543242474515278e-01 3.856666645949014677e-03 2.937911102559867538e-02
1.600000000000000000e+01 5.720983569223259124e-01 4.279016430776740876e-01 2.388218315127276815e-03 1.786574437775698132e-02 6.202172751380833349e-01 4.279016430776740876e-01 5.166796365899169879e-03 3.956080821666435599e-02
1.700000000000000000e+01 5.891487200215195230e-01 4.108512799784804770e-01 2.104333016176468917e-03 1.583992337311932591e-02 6.252672141633118796e-01 4.108512799784804770e-01 4.982713089634682214e-03 3.828335031906819619e-02
1.800000000000000000e+01 6.030477576981921883e-01 3.969522423018078117e-01 1.535697280045108994e-03 1.163761212588121721e-02 6.279040311274667330e-01 3.969522423018078117e-01 2.713748415422058066e-03 2.088955244064000932e-02
1.900000000000000000e+01 6.118814033080776094e-01 3.881185966919223906e-01 7.630186454663626149e-04 5.811409046105570769e-03 6.285283943420928443e-01 3.881185966919223906e-01 -9.923369951344278989e-04 -7.642140948743046322e-03
2.000000000000000000e+01 6.143886792621078285e-01 3.856113207378921715e-01 -1.087719757969855919e-04 -8.297184734243345794e-04 6.269932464017548002e-01 3.856113207378921715e-01 -4.819742310424197755e-03 -3.707654092245249444e-02
2.100000000000000000e+01 6.104852886784624122e-01 3.895147113215375878e-01 -8.736355469572076003e-04 -6.648348776505646346e-03 6.223770238048085268e-01 3.895147113215375878e-01 -6.977324453313107563e-03 -5.350130965512685244e-02
