### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 72
Timestep dt = 1
P = tau/dt = 72
Number of Fourier coefficients Nc = 72

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.644716128321380921e+00 -2.876884959048244816e+00 9.195728689537952860e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.397383198881816391e+00 4.976261543103984941e+00 -2.171368735389341165e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.697319468449382862e+00 -4.094571977621901837e+00 6.089126748432744513e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.802095064998596285e+00 -1.057789406038871327e+01 9.620582887999976407e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.146055295837728316e+01 -9.877461114885910831e+00 -1.960549651134103755e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.021814401210790635e+01 2.143097174278585015e+01 3.143527883995413319e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.834424105383765990e+00 -1.711515324782402203e+01 -2.704043699385037058e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.398578796382271250e+01 -1.090535746243261050e-01 -3.426218485364736499e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.941507436366118355e+01 4.768218686904716550e-03 6.645944557770087045e-03 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.868379075641350529e-01 -1.626791114674007499e+00 4.048450042957410844e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.631654566660886729e+01 -3.534650386121700877e-02 -5.690057608711489995e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.482769092239333730e+00 2.512165573437255883e+00 2.110707400355988028e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.786837189691541594e+00 -7.186482587409943612e-01 -4.671641817173452615e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.259410140525324850e-01 -3.229607889894574591e+00 6.368355693521682070e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.321393615616628381e-01 4.968534267516576008e+00 -7.706336937268749132e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.278574592190735437e+00 7.330895175439166245e+00 -7.544293917974326469e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.231077783152751515e+01 -1.575712734259145620e+01 1.895875188565401714e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.322663621526466216e+00 -1.243125860320921916e+01 -1.614818085206033516e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.214791469883257147e+00 -5.760322475184202595e+00 -9.007378544368653817e-01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.826665530444374852e+00 2.098681419536624659e+01 1.882064918259271025e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.554158760652467386e+00 1.700105810081927737e-01 5.535425727667183438e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.186638580793932363e+00 1.081242267175384519e+01 -5.132211782641709519e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.507223911023588769e+00 -5.824158191084936043e+00 1.170134308328122330e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.740113885905218538e+00 1.622578669001790885e+01 7.185130966280676823e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.790765468696736917e+00 7.801301865266357716e+00 1.169703978477330653e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.239351253435545530e+00 -1.550297469187142596e+01 -1.118509925988052345e+01 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.770185094073250198e+00 -1.103576580249379013e+01 1.268505019078859597e+01 0.000000000000000000e+00
