### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 99
Timestep dt = 1
P = tau/dt = 99
Number of Fourier coefficients Nc = 99

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// pulses//  Cz_opt  
0.000000000000000000e+00 5.326611668171461478e-01 -1.645696209955140044e-01
0.000000000000000000e+00 7.955520243838923200e+00 -3.471261761063967333e-01
0.000000000000000000e+00 8.867844359817064870e+00 1.132457922927738059e+00
0.000000000000000000e+00 9.323254998378363467e+00 -1.414740958296787920e-01
0.000000000000000000e+00 2.434526770248303329e+00 -4.964019344400233402e-02
0.000000000000000000e+00 5.184597088198621861e+00 8.624073125119929850e-02
0.000000000000000000e+00 4.636685291832668199e+00 -7.220057581870942265e-02
0.000000000000000000e+00 3.149798134778456049e+00 -6.681778982698152736e-02
0.000000000000000000e+00 3.202525480212518039e-01 -1.126672545691115440e-01
0.000000000000000000e+00 1.151499154835997096e+01 -1.146270215103946333e+00
0.000000000000000000e+00 2.955264478665877270e+00 -1.202070234428281592e-01
0.000000000000000000e+00 5.472453616533347720e+00 9.685700446789770324e-02
0.000000000000000000e+00 2.184473966881889773e+00 4.063129816387035798e-02
0.000000000000000000e+00 9.543674793506201626e-01 -1.627162053857692803e-01
0.000000000000000000e+00 1.587642536569101592e+00 4.921920586649641827e-02
0.000000000000000000e+00 3.541095775995843464e+00 7.569261983826017226e-02
0.000000000000000000e+00 5.708003819022162695e+00 6.490481471832624388e-03
0.000000000000000000e+00 1.134217814005991265e+01 -1.431170703614141670e+00
0.000000000000000000e+00 6.113840226473144845e+00 -1.829071144813803618e-01
0.000000000000000000e+00 2.788010620744936663e+00 -1.314820833395160538e-01
0.000000000000000000e+00 2.147016727809606174e+00 5.202864821827082875e-02
0.000000000000000000e+00 3.386776789091496820e+00 2.519735723973950264e-02
0.000000000000000000e+00 7.530551515148111719e+00 -6.594951569215390386e-02
0.000000000000000000e+00 7.005970771425392485e+00 2.885900183697390209e-01
0.000000000000000000e+00 3.938119711523223376e+00 8.280151116008271917e-02
0.000000000000000000e+00 4.340001493484540340e+00 -4.122548824337057827e-02
0.000000000000000000e+00 1.044568823323181661e+01 1.668129477589363585e+00
0.000000000000000000e+00 8.712009453906693901e-01 -1.757727147242458821e-01
0.000000000000000000e+00 1.819789625142285594e+00 9.282040333217538020e-02
0.000000000000000000e+00 1.169534625928185889e+01 2.767994225247246143e-01
0.000000000000000000e+00 4.421114078278599813e+00 -6.005134988476232283e-02
0.000000000000000000e+00 1.191791671162210697e+01 2.601667650379817509e+00
0.000000000000000000e+00 1.492787565464547939e+00 1.816464951568183897e-02
0.000000000000000000e+00 9.253636277699012425e+00 1.469824272761268424e-01
0.000000000000000000e+00 2.651717654142136560e+00 -1.143517095456085125e-01
0.000000000000000000e+00 1.246919189365804570e+01 -1.443237808385960497e+00
0.000000000000000000e+00 3.310693365773963226e+00 -4.514816322352593891e-03
0.000000000000000000e+00 6.766148748038843586e+00 1.495823675245207540e-01
0.000000000000000000e+00 2.808133377618467819e+00 -1.320459413584673114e-01
0.000000000000000000e+00 1.557655859031436218e+00 4.001774362824561670e-02
0.000000000000000000e+00 9.812421586192943135e-02 -3.667361899811742709e-02
0.000000000000000000e+00 3.431173140391637233e+00 4.147308406230048455e-02
0.000000000000000000e+00 4.633785534466574596e+00 -7.244717231135949786e-02
0.000000000000000000e+00 2.413286444047644697e+00 -4.185831717346346487e-02
0.000000000000000000e+00 2.800328977930548024e+00 -1.318897771206613001e-01
0.000000000000000000e+00 1.666068262444931447e+00 6.991012345258031113e-02
0.000000000000000000e+00 3.667518308826618889e-01 -1.262513670286208867e-01
0.000000000000000000e+00 1.100259267468458191e+01 4.221487542252740921e-01
0.000000000000000000e+00 4.683138721454454867e+00 -6.673882503662667554e-02
0.000000000000000000e+00 8.945072187173137568e-01 -1.727386997442944827e-01
0.000000000000000000e+00 5.558427925491688626e+00 7.298699410602553506e-02
0.000000000000000000e+00 1.009930228147194597e+01 -2.136060275459774060e-01
0.000000000000000000e+00 4.105652154208346616e+00 3.453883922583469990e-02
0.000000000000000000e+00 2.081836982266824787e+00 6.917506656994185099e-02
0.000000000000000000e+00 5.486566159893999206e+00 9.378521754410366895e-02
0.000000000000000000e+00 2.126950704941190651e+00 5.769598570849014674e-02
0.000000000000000000e+00 3.529210721732203737e+00 7.251341894756280215e-02
0.000000000000000000e+00 6.317658303419702470e+00 -1.725328367193923185e-01
0.000000000000000000e+00 1.498430199651624406e+01 -1.257956869796928584e-02
0.000000000000000000e+00 1.103234315961839052e+01 2.089572154310535557e-01
0.000000000000000000e+00 3.741676000629061249e+00 1.043913327694806353e-01
0.000000000000000000e+00 2.045310613749231621e+00 7.705946202398966660e-02
0.000000000000000000e+00 1.522455994168921523e+00 2.845665491110607390e-02
0.000000000000000000e+00 6.380419681277810895e+00 -1.476389795879266276e-01
0.000000000000000000e+00 1.009534009780331232e+01 -2.351652486593575342e-01
0.000000000000000000e+00 5.615185975239763927e+00 5.096222495268880326e-02
0.000000000000000000e+00 6.641673699707816958e+00 4.148216735665578858e-02
0.000000000000000000e+00 9.669559207433378489e+00 -1.241496001077961431e+00
0.000000000000000000e+00 1.241345234846356149e+01 -3.924304484053359188e-01
0.000000000000000000e+00 1.112647828938809980e+01 -4.528910002999603779e-01
0.000000000000000000e+00 1.883893684416802605e+00 9.442294835635367534e-02
0.000000000000000000e+00 5.266602567744624430e+00 1.024865093301028374e-01
0.000000000000000000e+00 2.298689475147190464e+00 9.642612225331404635e-04
0.000000000000000000e+00 1.557919014089975018e+00 4.010122284987423930e-02
0.000000000000000000e+00 1.448176970015975007e+00 1.931984587531018066e-03
0.000000000000000000e+00 3.222937389136279140e+00 -3.938162565313659685e-02
0.000000000000000000e+00 5.142694740640255446e+00 7.484983067423131575e-02
0.000000000000000000e+00 4.585706195247968076e+00 -7.488278418339611164e-02
0.000000000000000000e+00 2.106952968059767173e+00 6.300911774106440766e-02
0.000000000000000000e+00 5.799579480820223232e+00 -4.363710015327951219e-02
0.000000000000000000e+00 2.196459944950677201e+00 3.678091770960866674e-02
0.000000000000000000e+00 4.707876745520652939e+00 -6.270283739565611636e-02
0.000000000000000000e+00 2.962591375123905468e+00 -1.189055693622961263e-01
0.000000000000000000e+00 4.670080148957449495e+00 -6.855808471787849800e-02
0.000000000000000000e+00 1.990481156175312449e+01 1.438227326036934034e-03
0.000000000000000000e+00 7.126218648005770540e+00 2.899101480248449936e-01
0.000000000000000000e+00 1.957714657984410245e+00 9.019968572776654314e-02
0.000000000000000000e+00 5.449112395753758165e+00 1.011793584247133171e-01
0.000000000000000000e+00 7.514630062513529829e+00 -4.598026312448817016e-02
0.000000000000000000e+00 6.213427394820187466e+00 -1.911389749985276387e-01
0.000000000000000000e+00 5.900632107739716581e+00 -9.942318978920239303e-02
