### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 12
Timestep dt = 1
P = tau/dt = 12
Number of Fourier coefficients Nc = 12

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// pulses//  Cz_opt  
0.000000000000000000e+00 1.598167713415294677e-01 4.037607423391629702e+00
0.000000000000000000e+00 1.205339348702140079e+01 8.086177157174826435e-01
0.000000000000000000e+00 6.332030495917213564e+00 -1.712276398662513494e-02
0.000000000000000000e+00 1.115682463158091231e+01 3.237247680094642588e-01
0.000000000000000000e+00 1.397496830463270667e+00 1.529320477641093357e+00
0.000000000000000000e+00 8.081126212881471815e+00 -1.189943697578747968e-02
0.000000000000000000e+00 1.159328256030026161e+01 -1.116193919713966975e+00
0.000000000000000000e+00 8.165536658782219792e-01 -2.367374494916312244e+00
0.000000000000000000e+00 1.917485513009773879e+00 -3.020699785527981573e-01
0.000000000000000000e+00 7.506068247842964780e+00 2.045543543888568919e-02
0.000000000000000000e+00 9.941960082652430586e+00 -4.443753089525354950e-03
0.000000000000000000e+00 4.149570877374755717e+00 4.703180212192859151e-03

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old//theta_ttdot_old // theta_tt_opt // theta_mt_opt// alpha_cdt_opt// theta_ttdot_opt //  
0.000000000000000000e+00 4.166666666666666435e-02 9.583333333333333703e-01 0.000000000000000000e+00 8.333333333333332871e-02 8.217326289645655868e-02 9.583333333333333703e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+00 1.250000000000000000e-01 8.750000000000000000e-01 0.000000000000000000e+00 8.333333333333332871e-02 2.172913582065753579e-01 8.750000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 2.083333333333333426e-01 7.916666666666666297e-01 0.000000000000000000e+00 8.333333333333332871e-02 3.793996203229124120e-01 7.916666666666666297e-01 0.000000000000000000e+00 0.000000000000000000e+00
3.000000000000000000e+00 2.916666666666666852e-01 7.083333333333332593e-01 0.000000000000000000e+00 8.333333333333332871e-02 4.598165530663341216e-01 7.083333333333332593e-01 0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 3.750000000000000000e-01 6.250000000000000000e-01 0.000000000000000000e+00 8.333333333333332871e-02 4.974347909196703554e-01 6.250000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
5.000000000000000000e+00 4.583333333333333148e-01 5.416666666666667407e-01 0.000000000000000000e+00 8.333333333333332871e-02 5.238088406572952715e-01 5.416666666666667407e-01 0.000000000000000000e+00 0.000000000000000000e+00
6.000000000000000000e+00 5.416666666666666297e-01 4.583333333333333703e-01 0.000000000000000000e+00 8.333333333333332871e-02 5.439446884513354785e-01 4.583333333333333703e-01 0.000000000000000000e+00 0.000000000000000000e+00
7.000000000000000000e+00 6.250000000000000000e-01 3.750000000000000000e-01 0.000000000000000000e+00 8.333333333333332871e-02 5.663346930041071037e-01 3.750000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
8.000000000000000000e+00 7.083333333333333703e-01 2.916666666666666297e-01 0.000000000000000000e+00 8.333333333333332871e-02 6.009697990784719224e-01 2.916666666666666297e-01 0.000000000000000000e+00 0.000000000000000000e+00
9.000000000000000000e+00 7.916666666666666297e-01 2.083333333333333703e-01 0.000000000000000000e+00 8.333333333333332871e-02 6.708608318868081177e-01 2.083333333333333703e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+01 8.750000000000000000e-01 1.250000000000000000e-01 0.000000000000000000e+00 8.333333333333332871e-02 7.985783099968326582e-01 1.250000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.100000000000000000e+01 9.583333333333333703e-01 4.166666666666662966e-02 0.000000000000000000e+00 8.333333333333332871e-02 9.171301315484257088e-01 4.166666666666662966e-02 0.000000000000000000e+00 0.000000000000000000e+00

Residual energy after optimization is 0.021285517973270378
Optimization procedure took 7.189188718795776 seconds
