### PARAMETERS OF THE TIME EVOLUTION ### 
Total time tau = 6
Timestep dt = 1
P = tau/dt = 6
Number of Fourier coefficients Nc = 6

gamma(t) = t/T*(delta_t + \sum_i^Nc gamma_i*f_i(wi, t) 
beta(t) = (1-t/T)*(delta_t + \sum_i^Nc beta_i*f_i(wi, t)

CRAB coefficient   Cz_start// Cx_start// Cxz_start // pulses//  Cz_opt // Cx_opt // Cxz_opt  
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.582145590092969023e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.493592237593295913e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.672531912026439826e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.896594231996279234e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.163557258257201354e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.264029961666576263e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00

Amplitudes vs time: t // theta_tt_old // theta_mt_old // alpha_cdt_old// theta_tt_opt // theta_mt_opt// alpha_cdt_opt  
0.000000000000000000e+00 3.674572987548202496e-01 1.111793269915175575e+00 2.101140432584924778e-01 3.674572987548202496e-01 1.111793269915175575e+00 2.101140432584924778e-01
1.000000000000000000e+00 3.173803805459499694e-01 5.953920526005043179e-01 2.872852498555147349e-01 3.173803805459499694e-01 5.953920526005043179e-01 2.872852498555147349e-01
2.000000000000000000e+00 3.736584405842217071e-01 4.169965692920157840e-01 2.926307819071527483e-01 3.736584405842217071e-01 4.169965692920157840e-01 2.926307819071527483e-01
3.000000000000000000e+00 5.154781667120407196e-01 4.137170671716647874e-01 2.917897827941354771e-01 5.154781667120407196e-01 4.137170671716647874e-01 2.917897827941354771e-01
4.000000000000000000e+00 6.461800040152825275e-01 3.596263954228977600e-01 2.611039005424911075e-01 6.461800040152825275e-01 3.596263954228977600e-01 2.611039005424911075e-01
5.000000000000000000e+00 7.836100700964552246e-01 1.851382224968223800e-01 1.158555000270935498e-01 7.836100700964552246e-01 1.851382224968223800e-01 1.158555000270935498e-01

Residual energy after optimization is 0.03378888198349068 C0x=1.0 C0z=1.0 C0xz=1.0
Optimization procedure took 0.034345149993896484 seconds
