### P_list// dt_list// Eres Values ### 
1.000000000000000056e-01
1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 2.000000000000000000e+01 3.000000000000000000e+01 4.000000000000000000e+01 5.000000000000000000e+01 6.000000000000000000e+01 7.000000000000000000e+01 8.000000000000000000e+01 9.000000000000000000e+01 1.000000000000000000e+02 2.000000000000000000e+02 3.000000000000000000e+02 4.000000000000000000e+02 5.000000000000000000e+02 6.000000000000000000e+02 7.000000000000000000e+02 8.000000000000000000e+02 9.000000000000000000e+02 1.000000000000000000e+03 2.000000000000000000e+03 3.000000000000000000e+03 4.000000000000000000e+03 5.000000000000000000e+03 6.000000000000000000e+03 7.000000000000000000e+03 8.000000000000000000e+03 9.000000000000000000e+03 1.000000000000000000e+04 2.000000000000000000e+04 3.000000000000000000e+04 4.000000000000000000e+04 5.000000000000000000e+04
1.446231163500867112e+01 1.425533429565308197e+01 1.394922348435910919e+01 1.356610857083236255e+01 1.312002300570106428e+01 1.262462715828391957e+01 1.209376083799979185e+01 1.154110548015991178e+01 1.097968696044138071e+01 1.042139234056649144e+01 6.356551105793502465e+00 4.644913093583426189e+00 3.816023708153467808e+00 3.324570872419475798e+00 2.911275398970554207e+00 2.528531352889427097e+00 2.209380979040322934e+00 1.968764899473605556e+00 1.789033113885474924e+00 7.771631811106178844e-01 4.439422210070358421e-01 3.218286194414309853e-01 2.749144265731640058e-01 2.553337529574397080e-01 2.460157068300586058e-01 2.401695882342446964e-01 2.353742478313477771e-01 2.308910042824623976e-01 1.844213161644961407e-01 1.404554762929244305e-01 1.043752813054571738e-01 7.649128972245917979e-02 5.557702904423603152e-02 4.015472823176748085e-02 2.890016969297699856e-02 2.074310213285146531e-02 1.485823827374640332e-02 5.036333791998538843e-04 1.672729771622857322e-05 6.159252380660839962e-07 6.656460787196616073e-08
